Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,residual,residual_CV,residual_spatialCV,model,product
Lugano-Pregassona,19.8676795580111,background,2718385,1098300,19.31443010009442,2,19.671411389035896,2,18.063649615710435,0.5532494579166816,0.19626816897520527,1.8040299423006658,GWR,OMI
Lugano-Università,24.51108033241,background,2717615,1096645,23.376528014560854,4,23.071472929470385,2,22.02202855936496,1.1345523178491455,1.4396074029396146,2.489051773045041,GWR,OMI
Lustenau Wiesenrain,18.6744382022472,background,2767146,1253330,17.360282458852495,5,17.289786241790473,1,17.871049798207668,1.3141557433947035,1.3846519604567256,0.8033884040395307,GWR,OMI
Luzern-Moosstrasse,35.2345205479452,traffic,2665789,1210898,28.66614850626259,5,28.486918286702288,4,28.936360413445662,6.568372041682611,6.747602261242914,6.29816013449954,GWR,OMI
Magadino-Cadenazzo,15.2404432132964,background,2715500,1113200,11.848317423584982,4,9.035511683930842,2,12.037605108852484,3.392125789711418,6.204931529365558,3.2028381044439165,GWR,OMI
Massongex,13.6556164383562,industry,2564941,1121275,16.650706126626616,5,17.59084729895197,5,16.644317965672123,-2.9950896882704168,-3.9352308605957713,-2.988701527315923,GWR,OMI
Mendrisio-A2,31.6330578512397,traffic,2719472,1081336,40.51422059723267,3,43.60142708814737,2,39.82642067291879,-8.881162745992974,-11.96836923690767,-8.193362821679095,GWR,OMI
Mesocco-A13,15.3698060941828,traffic,2738060,1139050,22.25454881188473,2,22.922928705721656,2,21.777287660263653,-6.884742717701931,-7.553122611538855,-6.407481566080852,GWR,OMI
Meyrin-Vaudagne,15.2978082191781,background,2494742,1120874,16.74596250747087,2,17.19471489389044,5,17.636043711139234,-1.4481542882927716,-1.8969066747123389,-2.338235491961134,GWR,OMI
Moleno-A2,30.8827397260274,traffic,2719940,1126560,25.38097312344599,2,25.89845526469729,2,24.626490338792834,5.501766602581409,4.984284461330109,6.256249387234565,GWR,OMI
Montana,10.1631578947368,background,2603346,1128235,9.722256081898015,3,9.410676556278078,2,8.787731617730605,0.44090181283878493,0.7524813384587219,1.375426277006195,GWR,OMI
Montreux,16.9458563535912,background,2559500,1142490,20.89591254251342,3,20.95173621126246,5,21.00493212321862,-3.9500561889222183,-4.00587985767126,-4.05907576962742,GWR,OMI
Morges,21.3454545454545,background,2527930,1151552,28.032486994355544,5,27.608038570290304,4,28.616751639114288,-6.687032448901043,-6.262584024835803,-7.271297093659786,GWR,OMI
Muttenz-Hard-A2,41.0131652661064,traffic,2615780,1265295,35.265165585037046,3,35.703069843453335,5,33.805401281842194,5.747999681069352,5.310095422653063,7.207763984264204,GWR,OMI
Neuchâtel,25.2290960451977,traffic,2561518,1204935,21.922137881335235,1,21.347770473004516,4,21.58715693945397,3.3069581638624648,3.881325572193184,3.641939105743731,GWR,OMI
Neuhausen-Schaffhauserstrasse,28.536914600551,traffic,2688816,1282412,25.452502069422515,1,25.175567911199433,3,25.697929770453236,3.0844125311284856,3.361346689351567,2.8389848300977647,GWR,OMI
Nyon-Hôpital,15.7158774373259,background,2506900,1137640,18.169052151883076,1,19.3672185285105,5,17.792730979057513,-2.453174714557175,-3.651341091184598,-2.0768535417316123,GWR,OMI
Opfikon-Balsberg,33.6225274725275,traffic,2685351,1254830,37.194558592185516,2,37.63097434286936,3,37.19450058659771,-3.572031119658014,-4.0084468703418565,-3.571973114070211,GWR,OMI
Opfikon-Glattpark,25.3533149171271,background,2684665,1253012,24.156677504102596,2,23.524994502345937,3,23.35936397935763,1.1966374130245043,1.8283204147811638,1.993950937769469,GWR,OMI
Payerne,11.5545205479452,background,2562285,1184775,11.948622241700486,1,11.877729314239636,4,11.89934474917905,-0.39410169375528525,-0.3232087662944352,-0.34482420123385005,GWR,OMI
Rapperswil-Tüchelweier,20.3230555555556,traffic,2704856,1231660,23.234994717361378,2,23.90144061879562,3,23.569580283213348,-2.911939161805776,-3.5783850632400167,-3.2465247276577465,GWR,OMI
Reiden-A2,25.2475274725275,traffic,2639560,1232110,25.077892056735486,5,24.398616718238124,5,25.00106251704759,0.16963541579201546,0.8489107542893777,0.24646495547991165,GWR,OMI
Rigi-Seebodenalp,4.82657534246575,background,2677835,1213440,4.347473192790126,4,2.1099112481733737,4,4.625848729845389,0.47910214967562403,2.7166640942923763,0.20072661262036107,GWR,OMI
Rothenbrunnen-A13,21.7770718232044,traffic,2751540,1181150,21.851678766803033,4,21.43027921598316,1,21.654142428566967,-0.07460694359863496,0.3467926072212393,0.12292939463743124,GWR,OMI
San-Vittore,13.4232044198895,traffic,2728549,1122183,17.370718646341818,3,18.40472366975948,2,16.636518317107587,-3.947514226452318,-4.981519249869981,-3.2133138972180877,GWR,OMI
Saxon,14.5318681318681,background,2577566,1109764,11.258953272255193,3,10.35069069567254,2,10.0630709347775,3.272914859612907,4.18117743619556,4.4687971970906,GWR,OMI
Schupfart-Blind,8.77762039660057,background,2639304,1263441,5.598774980913145,3,4.853065753353303,5,5.913091030073295,3.178845415687425,3.9245546432472667,2.8645293665272753,GWR,OMI
Schwyz,16.3969863013699,background,2691911,1208039,20.76916195550631,3,20.94169527495032,4,21.525745376104204,-4.372175654136409,-4.54470897358042,-5.128759074734305,GWR,OMI
Sion,20.4603305785124,traffic,2593702,1120409,19.091543240283766,2,18.944399887476422,2,18.034836930933764,1.3687873382286355,1.5159306910359795,2.4254936475786373,GWR,OMI
Sion-Aéroport-A9,29.7285714285714,traffic,2592540,1118755,26.46313356930915,1,26.949701219201287,2,25.647057447371257,3.2654378592622493,2.778870209370112,4.081513981200143,GWR,OMI
Sissach-Bützenen,15.1540166204986,background,2628415,1257193,13.839449541506719,3,13.041335043290179,5,13.92236133446906,1.3145670789918817,2.1126815772084218,1.2316552860295396,GWR,OMI
Solothurn-Altwyberhüsli,15.4088154269972,background,2607067,1229160,16.93191072390973,2,17.33931701318657,5,17.504727755645266,-1.5230952969125298,-1.9305015861893686,-2.0959123286480654,GWR,OMI
Solothurn-Werkhofstrasse,22.4402739726027,traffic,2607259,1228757,20.124639991469472,3,20.126554249683267,5,20.255539203519206,2.315633981133228,2.3137197229194335,2.1847347690834944,GWR,OMI
St-Gallen-Blumenbergplatz,33.0806629834254,traffic,2746011,1254720,30.254664765527483,3,30.917865161781382,3,30.395693186025706,2.825998217897915,2.1627978216440162,2.6849697973996918,GWR,OMI
St-Gallen-Stuelegg,6.50413223140496,background,2747601,1252530,4.090002192078562,5,3.4846323876224528,1,2.820866222102136,2.4141300393263982,3.0194998437825076,3.6832660093028244,GWR,OMI
Tänikon,11.132782369146,background,2710500,1259810,13.922619704784754,5,13.48176762671807,3,14.559338296887844,-2.7898373356387545,-2.348985257572071,-3.4265559277418447,GWR,OMI
Thônex-Foron,17.4019178082192,background,2505254,1116758,16.412412781012833,1,15.837381789393357,5,16.805907244242334,0.9895050272063663,1.5645360188258426,0.5960105639768649,GWR,OMI
Thun-Bälliz,20.3532544378698,background,2614380,1178750,17.31254688107754,5,17.299105228675344,1,17.464360716253612,3.0407075567922597,3.054149209194456,2.8888937216161885,GWR,OMI
Thun-Pestalozzi,14.9313186813187,background,2614075,1178160,17.11280331153507,5,17.182315422192374,1,17.371102840318095,-2.181484630216371,-2.250996740873674,-2.4397841589993945,GWR,OMI
Winterthur-Veltheim,15.7108333333333,background,2696556,1262725,18.78097719781531,3,18.71590212026472,3,19.172699609614522,-3.070143864482011,-3.005068786931419,-3.4618662762812225,GWR,OMI
Yverdon-les-Bains,16.6079889807163,background,2538615,1181105,19.671202489850376,4,19.80297709721802,4,19.05446235763053,-3.0632135091340764,-3.194988116501719,-2.4464733769142306,GWR,OMI
Zug,25.4345205479452,traffic,2681625,1224641,19.44418368912688,5,18.726680402686938,3,19.58697341082574,5.990336858818321,6.707840145258263,5.847547137119463,GWR,OMI
Zürich-Heubeeribüel,12.6069252077562,background,2685126,1248460,16.515127562404196,4,16.537844788770254,3,17.136215909101143,-3.9082023546479956,-3.930919581014054,-4.529290701344943,GWR,OMI
Zürich-Kaserne,24.0316804407713,background,2682450,1247990,22.564754392952956,1,22.812786222545395,3,22.128432256798177,1.466926047818344,1.2188942182259055,1.9032481839731226,GWR,OMI
Zürich-Rosengartenstrasse,44.4698630136986,traffic,2682096,1249940,37.46469862477309,2,37.11243473693865,3,37.2783126648567,7.0051643889255075,7.357428276759947,7.191550348841901,GWR,OMI
Zürich-Schimmelstrasse,35.2633608815427,traffic,2681942,1247245,33.213109788521855,5,32.76974909054308,3,33.27115133654712,2.0502510930208473,2.4936117909996227,1.992209544995582,GWR,OMI
Zürich-Stampfenbachstrasse,26.2805479452055,traffic,2683146,1249020,34.2471802204258,4,34.11395958290847,3,34.28551290771317,-7.966632275220295,-7.8334116377029694,-8.004964962507668,GWR,OMI
