Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,residual,residual_CV,residual_spatialCV,model,product
Giubiasco,19.6839335180055,industry,2720255,1114535,20.237869262695312,1,19.200180053710938,2,20.01868438720703,-0.553935744689813,0.483753464294562,-0.33475086920153174,NN,OMI
Glarus-Feuerwehrstützpunkt,13.805,background,2723401,1212270,12.731000900268555,4,13.664921760559082,4,14.548686981201172,1.073999099731445,0.14007823944091768,-0.7436869812011722,NN,OMI
Härkingen-A1,31.9944903581267,traffic,2628875,1240185,30.84381103515625,3,29.86690902709961,5,28.445898056030273,1.1506793229704506,2.1275813310270912,3.548592302096427,NN,OMI
Horgen-Sekundarschule,6.05,background,2687799,1234471,14.749237060546875,2,15.27098560333252,3,14.552436828613281,-8.699237060546874,-9.220985603332519,-8.50243682861328,NN,OMI
Ittigen,17.5338192419825,background,2603050,1202815,15.374613761901855,4,15.190286636352539,1,18.043119430541992,2.1592054800806437,2.34353260562996,-0.509300188559493,NN,OMI
Jungfraujoch,0.270621468926554,background,2641910,1155280,0.23981298506259918,4,2.9319779872894287,1,1.0362229347229004,0.030808483863954794,-2.661356518362875,-0.7656014657963464,NN,OMI
La-Chaux-de-Fonds,21.6700831024931,traffic,2553467,1216963,20.9583683013916,1,21.139549255371094,4,19.388235092163086,0.7117148011014969,0.5305338471220047,2.2818480103300125,NN,OMI
Langenthal,13.1436813186813,background,2626340,1228935,13.214661598205566,4,14.58954906463623,5,17.349302291870117,-0.07098027952426555,-1.4458677459549296,-4.205620973188816,NN,OMI
Lausanne-César-Roux,32.2245856353591,traffic,2538695,1152615,27.023880004882812,1,23.308536529541016,4,31.5467586517334,5.2007056304762855,8.916049105818082,0.6778269836256996,NN,OMI
Lausanne-Plaines-du-Loup,17.0352777777778,background,2537376,1154164,17.51472282409668,5,20.94939422607422,4,22.35419273376465,-0.4794450463188795,-3.9141164482964186,-5.318914955986848,NN,OMI
Le-Landeron,8.4606648199446,background,2571175,1210800,8.173917770385742,3,11.290348052978516,4,12.778223037719727,0.28674704955885844,-2.829683233033915,-4.317558217775126,NN,OMI
Le-Locle,19.4044568245125,traffic,2548581,1212842,18.287355422973633,4,14.424057006835938,4,13.261144638061523,1.1171014015388678,4.980399817676563,6.143312186450977,NN,OMI
Les-Giettes,3.23178082191781,background,2563267,1119297,2.8761093616485596,4,5.688865661621094,5,6.834866046905518,0.35567146026925034,-2.457084839703284,-3.6030852249877077,NN,OMI
Locarno,21.8531680440771,traffic,2704690,1113855,19.97963523864746,1,19.082279205322266,2,22.298704147338867,1.8735328054296403,2.7708888387548356,-0.44553610326176596,NN,OMI
Lugano-Pregassona,19.8676795580111,background,2718385,1098300,19.275150299072266,1,16.43887710571289,2,15.961336135864258,0.5925292589388356,3.4288024522982106,3.9063434221468434,NN,OMI
Lugano-Università,24.51108033241,background,2717615,1096645,21.879648208618164,2,22.80051040649414,2,19.75829315185547,2.6314321237918357,1.710569925915859,4.752787180554531,NN,OMI
Lustenau Wiesenrain,18.6744382022472,background,2767146,1253330,18.409809112548828,5,15.83867073059082,1,13.943138122558594,0.26462908969837073,2.8357674716563785,4.731300079688605,NN,OMI
Luzern-Moosstrasse,35.2345205479452,traffic,2665789,1210898,25.685800552368164,1,22.802310943603516,4,25.567737579345703,9.548719995577038,12.432209604341686,9.666782968599499,NN,OMI
Magadino-Cadenazzo,15.2404432132964,background,2715500,1113200,14.716667175292969,5,7.546402454376221,2,10.036023139953613,0.5237760380034313,7.694040758920179,5.204420073342787,NN,OMI
Massongex,13.6556164383562,industry,2564941,1121275,13.820819854736328,2,17.609582901000977,5,18.204612731933594,-0.1652034163801286,-3.953966462644777,-4.548996293577394,NN,OMI
Meilen-Bezirksgericht,15.133333333333301,traffic,2691909,1235880,12.131668090820312,2,13.486705780029297,3,13.504453659057617,3.0016652425129884,1.646627553304004,1.6288796742756837,NN,OMI
Mendrisio-A2,31.6330578512397,traffic,2719472,1081336,31.7154598236084,1,34.228553771972656,2,37.500770568847656,-0.08240197236870017,-2.595495920732958,-5.867712717607958,NN,OMI
Mesocco-A13,15.3698060941828,traffic,2738060,1139050,12.649527549743652,3,15.561917304992676,2,15.945854187011719,2.7202785444391484,-0.19211121080987503,-0.576048092828918,NN,OMI
Meyrin-Vaudagne,15.2978082191781,background,2494742,1120874,17.481122970581055,2,24.431005477905273,5,22.640689849853516,-2.183314751402955,-9.133197258727174,-7.342881630675416,NN,OMI
Moleno-A2,30.8827397260274,traffic,2719940,1126560,29.785249710083008,3,22.04819107055664,2,23.042617797851562,1.0974900159443912,8.834548655470758,7.8401219281758365,NN,OMI
Montana,10.1631578947368,background,2603346,1128235,9.673102378845215,3,10.98336410522461,2,9.901276588439941,0.49005551589158536,-0.8202062104878092,0.2618813062968588,NN,OMI
Montreux,16.9458563535912,background,2559500,1142490,16.919309616088867,2,20.753618240356445,5,21.15244483947754,0.026546737502332718,-3.8077618867652454,-4.206588485886339,NN,OMI
Morges,21.3454545454545,background,2527930,1151552,21.703336715698242,2,27.985469818115234,4,25.788053512573242,-0.3578821702437409,-6.640015272660733,-4.442598967118741,NN,OMI
Muttenz-Hard-A2,41.0131652661064,traffic,2615780,1265295,40.11850357055664,2,35.47075271606445,5,38.63501739501953,0.8946616955497575,5.542412550041945,2.378147871086867,NN,OMI
Neuchâtel,25.2290960451977,traffic,2561518,1204935,21.195436477661133,3,21.32920265197754,4,22.680042266845703,4.033659567536567,3.899893393220161,2.549053778351997,NN,OMI
Neuhausen-Schaffhauserstrasse,28.536914600551,traffic,2688816,1282412,19.4290771484375,4,16.278743743896484,3,18.274160385131836,9.1078374521135,12.258170856654516,10.262754215419164,NN,OMI
Nyon-Hôpital,15.7158774373259,background,2506900,1137640,20.978004455566406,2,27.09589385986328,5,26.242868423461914,-5.2621270182405055,-11.38001642253738,-10.526990986136013,NN,OMI
Opfikon-Balsberg,33.6225274725275,traffic,2685351,1254830,31.498212814331055,1,37.202754974365234,3,38.306373596191406,2.1243146581964467,-3.580227501837733,-4.683846123663905,NN,OMI
Opfikon-Glattpark,25.3533149171271,background,2684665,1253012,24.128690719604492,3,20.647926330566406,3,22.18463706970215,1.2246241975226084,4.705388586560694,3.168677847424952,NN,OMI
Payerne,11.5545205479452,background,2562285,1184775,11.135186195373535,2,16.453752517700195,4,18.774341583251953,0.4193343525716653,-4.899231969754995,-7.219821035306753,NN,OMI
Rapperswil-Tüchelweier,20.3230555555556,traffic,2704856,1231660,18.347177505493164,4,18.78366470336914,3,21.525142669677734,1.9758780500624376,1.539390852186461,-1.2020871141221328,NN,OMI
Reiden-A2,25.2475274725275,traffic,2639560,1232110,25.577177047729492,1,28.02806282043457,5,26.76527976989746,-0.3296495752019908,-2.780535347907069,-1.5177522973699595,NN,OMI
Rigi-Seebodenalp,4.82657534246575,background,2677835,1213440,4.459784984588623,5,2.271026372909546,4,4.113821506500244,0.366790357877127,2.555548969556204,0.7127538359655059,NN,OMI
Rothenbrunnen-A13,21.7770718232044,traffic,2751540,1181150,21.031644821166992,3,17.55415153503418,1,23.093536376953125,0.7454270020374061,4.222920288170219,-1.3164645537487267,NN,OMI
San-Vittore,13.4232044198895,traffic,2728549,1122183,12.437054634094238,5,13.568470001220703,2,15.897382736206055,0.986149785795261,-0.14526558133120382,-2.4741783163165554,NN,OMI
Saxon,14.5318681318681,background,2577566,1109764,14.857894897460938,1,10.575883865356445,2,13.08247184753418,-0.3260267655928377,3.9559842665116545,1.44939628433392,NN,OMI
Schupfart-Blind,8.77762039660057,background,2639304,1263441,8.596458435058594,5,4.511451721191406,5,6.1391987800598145,0.18116196154197617,4.266168675409164,2.6384216165407555,NN,OMI
Schwyz,16.3969863013699,background,2691911,1208039,15.629632949829102,4,12.892187118530273,4,15.849346160888672,0.7673533515407982,3.5047991828396263,0.5476401404812279,NN,OMI
Sion,20.4603305785124,traffic,2593702,1120409,19.90097999572754,5,19.24005126953125,2,20.32664680480957,0.5593505827848624,1.2202793089811514,0.13368377370283113,NN,OMI
Sion-Aéroport-A9,29.7285714285714,traffic,2592540,1118755,22.50618553161621,2,22.29714584350586,2,26.904747009277344,7.222385896955188,7.43142558506554,2.8238244192940556,NN,OMI
Sissach-Bützenen,15.1540166204986,background,2628415,1257193,12.419157028198242,3,14.713146209716797,5,12.23674201965332,2.7348595923003582,0.44087041078180356,2.91727460084528,NN,OMI
Solothurn-Altwyberhüsli,15.4088154269972,background,2607067,1229160,16.78191566467285,5,18.943130493164062,5,16.2412109375,-1.3731002376756507,-3.5343150661668616,-0.8323955105027991,NN,OMI
Solothurn-Werkhofstrasse,22.4402739726027,traffic,2607259,1228757,19.384794235229492,1,18.338376998901367,5,19.274391174316406,3.055479737373208,4.101896973701333,3.165882798286294,NN,OMI
St-Gallen-Blumenbergplatz,33.0806629834254,traffic,2746011,1254720,27.10917091369629,5,26.81084632873535,3,29.80171012878418,5.971492069729109,6.269816654690047,3.2789528546412186,NN,OMI
St-Gallen-Stuelegg,6.50413223140496,background,2747601,1252530,7.815532684326172,5,4.622920513153076,1,8.50711441040039,-1.3114004529212115,1.8812117182518842,-2.0029821789954303,NN,OMI
Tänikon,11.132782369146,background,2710500,1259810,10.975152969360352,5,9.916961669921875,3,11.978429794311523,0.15762939978564816,1.2158206992241247,-0.8456474251655237,NN,OMI
Thônex-Foron,17.4019178082192,background,2505254,1116758,20.48659896850586,1,18.13275718688965,5,19.7584228515625,-3.08468116028666,-0.7308393786704492,-2.356505043343301,NN,OMI
Thun-Bälliz,20.3532544378698,background,2614380,1178750,17.11968994140625,4,18.690778732299805,1,18.55927276611328,3.2335644964635506,1.662475705569996,1.7939816717565193,NN,OMI
Thun-Pestalozzi,14.9313186813187,background,2614075,1178160,13.350637435913086,5,14.172273635864258,1,17.12036895751953,1.5806812454056143,0.7590450454544424,-2.189050276200831,NN,OMI
Weinfelden-Berufsbildungszentrum,8.25,background,2725371,1269705,13.461813926696777,2,16.59599494934082,3,14.049400329589844,-5.211813926696777,-8.34599494934082,-5.799400329589844,NN,OMI
Winterthur-Veltheim,15.7108333333333,background,2696556,1262725,15.121788024902344,3,15.817509651184082,3,16.47948455810547,0.5890453084309559,-0.10667631785078235,-0.7686512247721691,NN,OMI
Yverdon-les-Bains,16.6079889807163,background,2538615,1181105,17.526975631713867,4,18.877845764160156,4,20.479379653930664,-0.9189866509975673,-2.2698567834438563,-3.871390673214364,NN,OMI
Zug,25.4345205479452,traffic,2681625,1224641,14.130135536193848,4,15.725409507751465,3,14.819103240966797,11.304385011751354,9.709111040193736,10.615417306978404,NN,OMI
Zürich-Heubeeribüel,12.6069252077562,background,2685126,1248460,22.959503173828125,5,22.466262817382812,3,20.238948822021484,-10.352577966071925,-9.859337609626612,-7.632023614265284,NN,OMI
Zürich-Kaserne,24.0316804407713,background,2682450,1247990,22.145029067993164,2,26.368133544921875,3,21.5401554107666,1.886651372778136,-2.336453104150575,2.4915250300046985,NN,OMI
Zürich-Rosengartenstrasse,44.4698630136986,traffic,2682096,1249940,30.747583389282227,3,37.03315734863281,3,33.67143630981445,13.722279624416373,7.436705665065787,10.798426703884147,NN,OMI
Zürich-Schimmelstrasse,35.2633608815427,traffic,2681942,1247245,30.60387420654297,5,36.949562072753906,3,30.739904403686523,4.659486674999734,-1.6862011912112038,4.523456477856179,NN,OMI
Zürich-Stampfenbachstrasse,26.2805479452055,traffic,2683146,1249020,29.56111717224121,1,31.240314483642578,3,30.54012680053711,-3.280569227035709,-4.959766538437076,-4.259578855331608,NN,OMI
