Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,residual,residual_CV,residual_spatialCV,model,product
Fribourg-Chamblioux,34.8230769230769,traffic,2577125,1184538,28.541874835596452,5,27.986586598528113,1,29.175984245468605,6.281202087480445,6.836490324548784,5.647092677608292,SLR,TROPOMI
Fribourg-Parc-Pérolles,13.5324022346369,background,2578181,1182941,17.045200949182043,1,16.71122091360948,1,17.193550990110875,-3.512798714545143,-3.178818678972581,-3.6611487554739757,SLR,TROPOMI
Genève-Necker,35.2967123287671,background,2499864,1118200,32.93640383136671,5,32.587046961899134,5,31.645886652769356,2.360308497400389,2.7096653668679664,3.650825675997744,SLR,TROPOMI
Giubiasco,19.6839335180055,industry,2720255,1114535,19.001886507557135,1,18.194222869021093,2,17.882526689480407,0.6820470104483647,1.4897106489844063,1.8014068285250922,SLR,TROPOMI
Glarus-Feuerwehrstützpunkt,13.805,background,2723401,1212270,13.368244973082962,4,14.280422216407208,4,14.057046097601702,0.43675502691703727,-0.4754222164072086,-0.2520460976017027,SLR,TROPOMI
Härkingen-A1,31.9944903581267,traffic,2628875,1240185,29.363919662320704,3,29.117740328013895,5,29.05070065443696,2.6305706958059965,2.876750030112806,2.943789703689742,SLR,TROPOMI
Horgen-Sekundarschule,6.05,background,2687799,1234471,16.20419012276151,2,16.750780960888843,3,17.095295120662012,-10.15419012276151,-10.700780960888842,-11.045295120662011,SLR,TROPOMI
Ittigen,17.5338192419825,background,2603050,1202815,19.49534219870251,4,19.437375505733332,1,19.567156210838675,-1.9615229567200103,-1.9035562637508328,-2.033336968856176,SLR,TROPOMI
Jungfraujoch,0.270621468926554,background,2641910,1155280,-1.672076838294101,4,-1.3626095779535352,1,-3.793925878814438,1.942698307220655,1.6332310468800892,4.064547347740992,SLR,TROPOMI
La-Chaux-de-Fonds,21.6700831024931,traffic,2553467,1216963,18.790300880538922,1,18.0584455538113,4,18.665833906419614,2.8797822219541764,3.6116375486817986,3.0042491960734843,SLR,TROPOMI
Langenthal,13.1436813186813,background,2626340,1228935,16.002381150845356,4,16.404691952543537,5,17.732890530811744,-2.8586998321640547,-3.261010633862236,-4.589209212130443,SLR,TROPOMI
Lausanne-César-Roux,32.2245856353591,traffic,2538695,1152615,26.286321214196736,1,26.404569022565656,4,26.754019229245067,5.938264421162362,5.820016612793442,5.470566406114031,SLR,TROPOMI
Lausanne-Plaines-du-Loup,17.0352777777778,background,2537376,1154164,20.001376336647624,5,20.375679753881542,4,20.489382187710735,-2.966098558869824,-3.340401976103742,-3.4541044099329348,SLR,TROPOMI
Le-Landeron,8.4606648199446,background,2571175,1210800,10.746193484736036,3,10.775193631736908,4,11.312572748306915,-2.2855286647914355,-2.3145288117923073,-2.851907928362314,SLR,TROPOMI
