layers,neurons,epochs,batch.size,regularization,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
3,10,30,20,NA,207.0571674820433,41.39460631025133,12.320971446867466,4.991485429105098,0.4255829922929451,0.5417024710163982
4,10,30,20,NA,25.512116910665558,44.96544870182597,3.8564185737589285,4.9252243007877565,0.7088269862947786,0.5095684084911427
1,15,30,20,NA,32.99139249235227,38.51916362746441,4.212496710662952,4.7469776582295165,0.6249728678482058,0.5622977254407017
2,15,30,20,NA,29.79793430519834,40.39996137585572,4.105226793813146,4.964530142756072,0.6583661268273602,0.5435766054949053
3,15,30,20,NA,32.55066394998494,38.5801737490805,4.086511080944256,4.9231109544504434,0.6463975813034588,0.561877614873542
4,15,30,20,NA,26.569796534823034,40.487337331355484,3.9586808165742333,4.954605556238979,0.6989235680905254,0.5439369072096246
1,30,30,20,NA,26.397403894337835,32.146436730265734,3.733035828181619,4.438026164062302,0.7119937776687244,0.6311954793725624
2,30,30,20,NA,25.51693075659043,31.408213554420797,3.533949645066934,4.383381953850254,0.712844590990166,0.641281123137602
3,30,30,20,NA,23.261393106139327,30.653035744540503,3.414634934229708,4.310359088482989,0.7394653021648878,0.6552562466457824
4,30,30,20,NA,23.77131558518386,29.945562326876807,3.3684863539333945,4.318420676590119,0.7259312308377791,0.6555678858985995
1,50,30,20,NA,24.14402820192404,32.081539973008006,3.5273447263039497,4.491604619204057,0.725092678788085,0.6316384177716405
2,50,30,20,NA,20.49089250492494,29.217472693113265,3.217166701673745,4.136816044437333,0.7643945750916119,0.664611839669028
3,50,30,20,NA,20.561175922537842,28.172758200561194,3.1573077804901364,4.1163543860857965,0.763288057935119,0.6777323783437138
4,50,30,20,NA,21.343034840910025,27.697734216563525,3.1254152599435496,4.056180414004964,0.7569959593401089,0.6807607443886702
1,100,30,20,NA,20.688021768980335,29.4127719112152,3.204317112911829,4.221644166619143,0.7629955114555582,0.6666492561439302
2,100,30,20,NA,18.926017808405124,29.582262685313783,2.8342850720941057,4.233586907188539,0.7846058228207546,0.6627106558335152
3,100,30,20,NA,15.502766728331569,31.274140535425005,2.472072320629376,4.373678962590391,0.8259631868401113,0.6456325803613308
4,100,30,20,NA,16.573870944038546,28.74825996309649,2.5971934094239852,4.154597810707414,0.8168499743307857,0.6717634424500301
1,5,50,20,NA,41.651535757208144,41.50647155123667,4.828988023124076,4.968115574214293,0.5401175222291335,0.5267976766429786
2,5,50,20,NA,38.97263896882075,48.14065570232052,4.719927419237375,5.224075820919576,0.5581426639942098,0.4825144073260682
3,5,50,20,NA,33.88438943985517,41.79485506613697,4.274572616880888,4.91691749604617,0.6110469325047647,0.5349511423022103
4,5,50,20,NA,29.601431314067376,188.81902296797875,4.094244175746479,10.2046514496584,0.6605534240737878,0.0997156629755775
1,10,50,20,NA,25.946901600719663,42.2365691298394,3.693622303507346,5.113893016494627,0.7017381983062233,0.5268028155236509
2,10,50,20,NA,29.031378708520325,34.32850926410685,3.9251554036184126,4.57943777541285,0.6720478953460404,0.6072895540878804
3,10,50,20,NA,31.307971709378478,31.442766923024806,4.190363334420989,4.306196023161138,0.6477336294437862,0.643757659249239
4,10,50,20,NA,22.673433924588384,37.42554892622938,3.425692420723745,4.743318410115708,0.7393746748944895,0.5772489835958384
1,15,50,20,NA,22.046622012802935,30.157253810742436,3.3651835829287204,4.222995239501708,0.7463543597330962,0.6592747373449582
2,15,50,20,NA,26.936831607166535,32.19555463644782,3.8156656946454572,4.498721407401139,0.70384396515365,0.6329409911280891
3,15,50,20,NA,23.394480062615518,30.621676292911335,3.5519066007665097,4.278929474823119,0.7330154335151846,0.6536894372540928
4,15,50,20,NA,26.15110254991902,33.75263534173204,3.7938126197531576,4.568573676560984,0.7043111310468017,0.6152273223165998
1,30,50,20,NA,22.23449675037256,28.68392849178192,3.2464875383330685,4.05215991399826,0.7438569161865806,0.6700270245263868
2,30,50,20,NA,21.45352561543963,29.298227319964244,3.212922229866477,4.152195644258971,0.7529664511379622,0.6692769812372178
3,30,50,20,NA,23.395626707991248,27.766054649101527,3.4206017162245703,4.0611994644927805,0.7414856137418921,0.6893361689895486
4,30,50,20,NA,18.637197650232416,28.54186571171216,2.8474270011379823,3.994697889300544,0.7897426148317008,0.673819602446237
1,50,50,20,NA,21.260452782574074,28.86827179831027,3.1373208628086497,4.101614830642808,0.7736561777111627,0.6759774573343624
2,50,50,20,NA,18.555024336241452,26.81758249561969,2.8466723419893394,3.9308160343041996,0.7887829997073018,0.6917075145237939
3,50,50,20,NA,17.318790852546293,28.046853620813334,2.773728597816592,4.090223145987109,0.8021776513000798,0.6802553375162347
4,50,50,20,NA,14.388525428634948,29.83637958558407,2.2970740036241,4.1058468157668475,0.8371952360554307,0.6582162839583607
1,100,50,20,NA,19.05676161905239,28.63487658930163,2.8359684993666407,4.175521974537645,0.7909015529292135,0.6777200769760022
2,100,50,20,NA,11.687016122671892,28.761287864081922,2.132798107968577,4.141847910252392,0.8722040180912942,0.6706269781014594
3,100,50,20,NA,11.498585473300766,26.918019357575268,2.4827002353626164,3.9171671084536612,0.8795981203956085,0.6957127548706717
4,100,50,20,NA,11.567445303600374,31.138017071325496,2.2956857420396246,4.305777795492755,0.8755738367774611,0.6549469002056321
1,5,20,30,NA,63.47473325756685,202.49885164422167,6.215496704067872,10.89312360480663,0.3579525814238398,0.11282558795713599
2,5,20,30,NA,38.400934480526914,184.2491752195245,4.690016351438497,11.057081776813103,0.5732877413252736,0.1682698396557637
3,5,20,30,NA,234.43086156924758,161.23190267145188,13.292273512344241,9.861058768093027,0.44950783393807403,0.2002571051573822
4,5,20,30,NA,483.5221406517003,302.4072450515296,19.920393109764337,14.545575630883745,2.684958603443358e-4,0.047510871153096004
1,10,20,30,NA,42.18827329809252,69.48368493355125,5.0418072382911125,6.081302411622936,0.5237022038659395,0.374947919478226
2,10,20,30,NA,43.989646722586016,147.94800155461212,5.215559998757683,8.748009101662833,0.5159861118339327,0.1768869875147837
3,10,20,30,NA,64.4966990552537,67.72220404067826,6.049145937501761,6.419205663170736,0.4929725945729582,0.3701820316804073
4,10,20,30,NA,53.36578265794443,292.31437996492946,5.537265589355548,13.774199067419913,0.4147247422641525,0.07437859793411072
1,15,20,30,NA,152.7029083565749,45.981890102760154,10.25591392071116,5.231890530242362,0.4414724820978481,0.5017186750715831
2,15,20,30,NA,30.39114508168941,49.11949911205191,4.215995453296133,5.350546551151833,0.6499810252049606,0.49415686481831506
3,15,20,30,NA,65.04607538270582,52.585630268786,6.129635586757824,5.607840816158052,0.46676667852038684,0.46675374107921186
4,15,20,30,NA,45.887205760052275,116.09035761425984,5.055802320002355,8.032354883866903,0.5049612422015546,0.20447897578865262
1,30,20,30,NA,42.817586139251055,47.88814919488212,4.877196208300563,5.4681675374083,0.5300163846676786,0.4926080167546723
2,30,20,30,NA,37.794996769460894,41.18908514609918,4.637872189635777,4.957082983306754,0.5806193223126791,0.5406394938697378
3,30,20,30,NA,46.791804220862474,43.18385349991921,5.105301248809387,5.1099031078414265,0.4866774391210239,0.5218228585591359
4,30,20,30,NA,30.277665957346937,44.18471100635563,4.080574333233354,5.147500693216099,0.6687260949158073,0.5075792275614202
1,50,20,30,NA,28.583669190480933,40.3834497938265,4.131891377306636,4.829407399008859,0.6724344470456215,0.5581660239719295
2,50,20,30,NA,28.839360752520726,36.33249102045642,4.120963135033041,4.640793821272756,0.6751444723637418,0.5915640786735653
3,50,20,30,NA,24.087491184918047,34.25510924368654,3.4927571307991947,4.640467459656109,0.7265185979115932,0.6071303131262891
4,50,20,30,NA,30.368430657403586,36.431583709564435,4.081827741957782,4.659406446844767,0.6798589084331744,0.5876636964518593
1,100,20,30,NA,30.87461384388596,34.97606509649908,4.322573988868543,4.74668262138987,0.6458806921004246,0.5977441209180985
2,100,20,30,NA,22.049072169419567,34.05357067585044,3.4358477531706995,4.589162678545438,0.7457252702717257,0.6094475048637947
3,100,20,30,NA,22.89858365852913,31.864858647449402,3.5123706875462664,4.305999276391511,0.7479237720925364,0.6453070997635398
4,100,20,30,NA,23.882562302968175,28.41434888760872,3.57655935743492,4.162390309593639,0.7359186525275828,0.6754906787344498
1,5,30,30,NA,485.0257082730989,58.979635539007376,19.9728164485054,5.553299572200224,0.04034814270353635,0.4138215026447919
2,5,30,30,NA,59.052872097674275,315.3344771221808,5.724019854252419,14.286754894412297,0.4567863729780027,0.04223807091245356
3,5,30,30,NA,117.25736642656577,67.387107014414525,8.369682455590809,6.395476162430224,0.39359836202671805,0.3966681187129883
4,5,30,30,NA,477.86676262531716,63.832704345840774,19.77989240116942,6.178557210217459,0.07257031387515293,0.3844963680401039
1,10,30,30,NA,42.97335632555634,91.55786548356205,4.84099344750436,7.136280835147707,0.52034346823542,0.30649019677346667
2,10,30,30,NA,39.08083026041609,48.98563529558167,4.796810471070687,5.453696684771543,0.5565895557702956,0.47642264460624245
3,10,30,30,NA,41.681914849282585,51.751266703533844,4.965668916687397,5.546887964238566,0.5384543084233108,0.4593870684356629
4,10,30,30,NA,46.48326993980185,59.6876957207895,5.235429876252212,5.386999935342338,0.49341251600639474,0.42471778496711043
1,15,30,30,NA,50.122876156916696,41.58984937071317,5.337900243142322,4.989127908225977,0.4498614525129898,0.5448009776839727
2,15,30,30,NA,32.26023434735958,42.76860078405295,4.3276479766744025,5.079695569623941,0.628743074968403,0.5283870044837984
3,15,30,30,NA,38.13618183256224,48.88125000652312,4.725446480025742,5.283062603247852,0.5606629076954641,0.4623906227048291
4,15,30,30,NA,41.55933473077522,54.27745449077542,4.983166132652646,5.694973799263105,0.528305198616715,0.4540374645066061
1,30,30,30,NA,28.008934376487595,41.330726552422995,3.971848033634198,5.043545425369487,0.6823876709329215,0.541320551112196
2,30,30,30,NA,30.61153519555315,33.81539757688611,4.214667447028695,4.472216015127569,0.6508781843621699,0.6114175321739966
3,30,30,30,NA,25.650215965434008,40.42579085567482,3.8558986198649325,5.1171301281435895,0.718999742525871,0.5461580417428901
4,30,30,30,NA,27.755919129643264,42.897387125642844,3.979698103016597,4.99505708358791,0.6817762959073225,0.5206655970266291
1,50,30,30,NA,29.309229094847208,39.02688411650284,4.0897154500103845,4.997356650779499,0.6662274218336023,0.5675383184001632
2,50,30,30,NA,27.112147359226032,29.61902926564781,3.8850645294562227,4.259235219958523,0.6921043351140226,0.6626305504511442
3,50,30,30,NA,21.247982941001684,30.38132193303341,3.2707905232172796,4.2314200206580015,0.7562379696456171,0.6511826348513298
4,50,30,30,NA,23.534837289350858,32.526954300054356,3.504469215412626,4.381602556961511,0.7302503160640925,0.6252223014577065
1,100,30,30,NA,22.63554850409716,30.957065898792962,3.3509351653847306,4.401716336741492,0.7424134537515411,0.6457525412149038
2,100,30,30,NA,20.94184096052159,28.214773135116385,3.2242197365667424,4.161014213648545,0.7654814169387636,0.6770756968539958
3,100,30,30,NA,18.027200149706346,28.106284845227652,2.9189138492344493,4.082613897721732,0.7954829483337712,0.6778300983360417
4,100,30,30,NA,15.674633471662716,32.63113481210143,2.5884323267249862,4.322647252520222,0.8200285571420796,0.6302200625211574
1,5,50,30,NA,48.210358839529775,76.91604991277296,5.363770148292187,6.509342241537328,0.48421832998092745,0.3287736204947812
2,5,50,30,NA,41.62594595062011,151.53584548696494,4.975559549099468,8.575410254477625,0.5301722504673567,0.1654478044285678
3,5,50,30,NA,34.255646852451086,188.32890252934286,4.42896626969264,10.524070546586165,0.6104743168940234,0.1516575241239828
4,5,50,30,NA,34.881271792221995,108.19907116416972,4.4087871082795465,7.558979794414278,0.6055290281196914,0.25851931975422954
1,10,50,30,NA,26.515270411825924,34.06769238927024,3.780730127848274,4.3811557317933705,0.6955500059025873,0.6254040465009321
2,10,50,30,NA,24.20369556236045,35.31772279481959,3.6019212420213265,4.676409426615837,0.7219425238635058,0.5976171850117409
3,10,50,30,NA,27.09814741659169,146.8388231158986,3.855867227320243,8.501225722486122,0.689484262096497,0.16642068846223598
4,10,50,30,NA,45.39243623880789,47.55754692283348,5.099108166985594,5.155774908494859,0.5181508279933597,0.4813993730362896
1,15,50,30,NA,26.890969219936768,38.44777312342572,3.902317599800084,4.860667265759336,0.6913022930947544,0.5658759820089293
2,15,50,30,NA,26.433010140329973,32.25434515522095,3.849137659734382,4.354197226531288,0.6957783882729472,0.6343288411050375
3,15,50,30,NA,24.308299744564685,33.442396632416646,3.6107265251511294,4.515194164667016,0.7253202076399494,0.6175529552575137
4,15,50,30,NA,22.534564458173467,31.99679000553984,3.397821872699239,4.516997161419442,0.745179458202822,0.6319458554692619
1,30,50,30,NA,22.465847439732748,35.95168373562573,3.4668243773224225,4.7429520969882235,0.7522484719922944,0.5939885407492156
2,30,50,30,NA,21.45824424546467,30.00015206324976,2.9842373837704663,4.184969415549394,0.7533005237200653,0.6611395960614385
3,30,50,30,NA,21.59623598001789,28.659836882156913,3.2428541597205065,4.1134478681015025,0.7531284092764353,0.6753838227806487
4,30,50,30,NA,22.872875099630978,28.24918211375161,3.382773700600258,4.076865601266975,0.736417258681988,0.6749112991315271
1,50,50,30,NA,21.545953895801013,29.99079188526157,3.259208244801754,4.2612664749596005,0.7517668073631036,0.6564484071709824
2,50,50,30,NA,19.52503318170829,28.009358890482662,2.9955290136709096,4.160431316667874,0.7852507637006327,0.6802897418940876
3,50,50,30,NA,18.555872268408617,27.913818398302137,2.7984949913232353,4.061557768591626,0.8051453087734718,0.6861985236995746
4,50,50,30,NA,16.594686556784822,29.562696199261023,2.5820741417588837,4.193077120753717,0.8109028591157698,0.6616472652296391
1,100,50,30,NA,19.160028245134427,27.343458502867662,2.8221105968275246,4.04131059157019,0.78026043865756,0.6888512851796306
2,100,50,30,NA,16.088100514890176,28.84468755753994,2.4759713611534617,4.212994154764166,0.8159609960831532,0.6708349641457585
3,100,50,30,NA,15.148623490570177,29.970719729244557,2.5171622126281705,4.209786305352557,0.8307108761794966,0.6629500893412278
4,100,50,30,NA,10.708897791805018,30.107038928119923,1.9405698251223056,4.190194204700437,0.8766286616896487,0.6579055803919102
1,5,20,5,1,26.789078204252508,31.753322908895996,3.7295619111684295,4.161137660035222,0.6962729358498588,0.6449627868213473
2,5,20,5,1,28.676641297710717,39.412596032850345,4.065975241908155,4.856474769873327,0.6715347191039892,0.5533833792634061
3,5,20,5,1,29.868417074687066,99.93808499830841,4.018487684053235,7.231913055932511,0.6579470866998515,0.2762140791549035
4,5,20,5,1,27.255535733969264,177.38777873229904,3.6020755696076945,9.912762219880594,0.688242253635802,0.10243504362229569
1,10,20,5,1,24.612187800934514,34.30282672235802,3.610855198649228,4.6073827532028515,0.7236954177678775,0.6162562395818915
2,10,20,5,1,25.37435553783668,34.777601898373696,3.643373784984001,4.554959852222175,0.7212103689983818,0.6027039054845875
3,10,20,5,1,24.499547640846057,36.910296792540905,3.6224786661506725,4.639063798190582,0.7219741592648874,0.5802244152007884
4,10,20,5,1,31.174415480244814,31.740252896342536,4.3041024918241,4.290326165952451,0.6435028123644835,0.635912935961815
1,15,20,5,1,21.676691409078437,30.73213423848845,3.317108269423333,4.444534350568641,0.7504462492515975,0.6488503716042302
2,15,20,5,1,24.448563495808386,28.9758206897042,3.470897259851596,4.213978091663619,0.720989674391213,0.667765344092218
3,15,20,5,1,28.132076996966592,30.05904923972375,3.771832937773083,4.307540268626236,0.7207770446053676,0.6569158771173861
4,15,20,5,1,27.1759270254271,31.62898032350352,3.7220250376629003,4.468987966515186,0.7213995914235009,0.6390342751257254
1,30,20,5,1,20.972729260915845,32.41468319011794,3.109372691965488,4.362494792861199,0.769465932523669,0.6369739187926937
2,30,20,5,1,21.04010979230491,30.57345759478583,3.1075149917663403,4.300817875276152,0.7578609111646047,0.6524905911742502
3,30,20,5,1,22.36613334542871,29.31178129819241,3.3778405726233465,4.117402900083665,0.7477646151967919,0.6649674117729792
4,30,20,5,1,25.001065477930684,27.56617935940964,3.7378357862540095,4.099163880387448,0.7636436322223307,0.682889557549526
1,50,20,5,1,21.343305781149382,27.81014858248832,3.043493251239964,4.007988826620448,0.7642470894308661,0.680028548510242
2,50,20,5,1,20.34645260763911,29.866604559274304,3.212326173632343,4.259220199079635,0.7733626993874779,0.666543197157298
3,50,20,5,1,30.51631647983987,27.863626643399886,4.07037254805466,3.9334078623149953,0.8089284952996797,0.6815448104623119
4,50,20,5,1,16.002158769061822,25.33682637267319,2.6655614386919737,3.763302340589345,0.81893356012094,0.7087293473672005
1,100,20,5,1,18.663803882164707,30.26843887500701,2.8734714371168684,4.210384624017697,0.7902904059397048,0.6563819387050571
2,100,20,5,1,19.109895348666427,29.886826270588315,2.9651666642473016,4.088802095205948,0.8240917200867093,0.6629015300240721
3,100,20,5,1,16.818012873323998,27.70346280621077,2.998028529291879,4.042299430536848,0.8391045298619605,0.6837330773509517
4,100,20,5,1,14.189928180159747,35.37296156028306,2.3488911921953566,4.513224175195683,0.8381254550724287,0.6119897801726888
1,5,30,5,1,26.751393912795944,32.269026300538115,3.7006576444126202,4.408861796883993,0.7059015258933347,0.6375986285308473
2,5,30,5,1,28.761473743095042,32.69571170051672,4.046661018399969,4.383523574363395,0.6750434388011302,0.6302983240572144
