eta,max_depth,min_child_weight,subsample,colsample_bytree,optimal_trees,min_RMSE,CV_R2
0.1,10,5,0.65,1,53,6.4526748000000005,0.6824935120658383
0.3,10,5,0.65,1,10,6.655063,0.6740238440904297
0.01,1,7,0.65,1,770,6.5527012000000004,0.6718101923734209
0.05,1,7,0.65,1,144,6.6121248,0.6664670949439079
0.1,1,7,0.65,1,80,6.5771256,0.6671570485590667
0.3,1,7,0.65,1,25,6.6587562,0.6604700796897034
0.01,3,7,0.65,1,438,6.257771,0.698569335492412
0.05,3,7,0.65,1,81,6.3095788,0.6942789840914909
0.1,3,7,0.65,1,51,6.3535357999999995,0.6881377590986196
0.3,3,7,0.65,1,16,6.423013,0.6838711601090123
0.01,5,7,0.65,1,454,6.1745618,0.7076731383054334
0.05,5,7,0.65,1,108,6.3083242,0.6955853164533853
0.1,5,7,0.65,1,38,6.2366833999999995,0.7022498174328289
0.3,5,7,0.65,1,16,6.652614,0.6669938873083386
0.01,10,7,0.65,1,463,6.2069894,0.7062527852567455
0.05,10,7,0.65,1,91,6.4140442,0.6869996347664582
0.1,10,7,0.65,1,53,6.3610488,0.6909821486585679
0.3,10,7,0.65,1,12,6.7454744,0.6592421320052435
0.01,1,1,0.8,1,770,6.5901314,0.6684731223271435
0.05,1,1,0.8,1,173,6.5387978,0.6717829237427554
0.1,1,1,0.8,1,88,6.6452188,0.660292437116151
0.3,1,1,0.8,1,27,6.5952466,0.6651319147961193
0.01,3,1,0.8,1,507,6.242059,0.6993764050978125
0.05,3,1,0.8,1,121,6.2493864,0.6990755208656546
0.1,3,1,0.8,1,54,6.277162,0.6974583941524524
0.3,3,1,0.8,1,12,6.7335688,0.6542140183533262
0.01,5,1,0.8,1,505,6.304306,0.6959445983638247
0.05,5,1,0.8,1,86,6.3690096,0.6890615698290433
0.1,5,1,0.8,1,47,6.2931346,0.6974172266138589
0.3,5,1,0.8,1,13,6.4083258,0.6862648070076369
0.01,10,1,0.8,1,620,6.4930664,0.6826864732664549
0.05,10,1,0.8,1,175,6.541032,0.6778884449594582
0.1,10,1,0.8,1,61,6.5538516,0.6791494884180964
0.3,10,1,0.8,1,26,6.6997614,0.6682168717929051
0.01,1,3,0.8,1,770,6.5901314,0.6684731223271435
0.05,1,3,0.8,1,173,6.5387978,0.6717829237427554
0.1,1,3,0.8,1,88,6.645218600000001,0.660292437116151
0.3,1,3,0.8,1,27,6.5952470000000005,0.6651319147961193
0.01,3,3,0.8,1,474,6.2434082,0.699421945789936
0.05,3,3,0.8,1,92,6.26707,0.6974803566477172
0.1,3,3,0.8,1,54,6.3698528,0.6886347685793248
0.3,3,3,0.8,1,13,6.534102,0.673503305871082
0.01,5,3,0.8,1,455,6.3003818,0.6960217762727665
0.05,5,3,0.8,1,93,6.3172374,0.6929622125983318
0.1,5,3,0.8,1,52,6.2669528,0.6993341513591543
0.3,5,3,0.8,1,16,6.4794448,0.6811336301929835
0.01,10,3,0.8,1,541,6.4034216,0.690055367450972
0.05,10,3,0.8,1,108,6.4305308,0.6873227743521644
0.1,10,3,0.8,1,166,6.3102488,0.6983727436267937
0.3,10,3,0.8,1,13,6.672907,0.6658749944183501
0.01,1,5,0.8,1,770,6.5901314,0.6684731223271435
0.05,1,5,0.8,1,173,6.5389118,0.6717721227179231
0.1,1,5,0.8,1,88,6.6452188,0.660292437116151
0.3,1,5,0.8,1,27,6.5952466,0.6651319147961193
0.01,3,5,0.8,1,438,6.265311,0.6976624282113866
0.05,3,5,0.8,1,105,6.2467736,0.6992350703157463
0.1,3,5,0.8,1,49,6.333521,0.6927715769163314
0.3,3,5,0.8,1,17,6.5081624,0.6771181954208761
0.01,5,5,0.8,1,473,6.2710294,0.699009639587639
0.05,5,5,0.8,1,112,6.3481704,0.692214512528396
0.1,5,5,0.8,1,85,6.1284282,0.7126491120002387
0.3,5,5,0.8,1,18,6.5216496,0.6779151557011099
0.01,10,5,0.8,1,481,6.3755998,0.6924165853595587
0.05,10,5,0.8,1,92,6.3995396,0.6896922588986899
0.1,10,5,0.8,1,77,6.2312978,0.7052274811776377
0.3,10,5,0.8,1,27,6.4118792000000004,0.6930273718912121
0.01,1,7,0.8,1,770,6.5901774,0.668468038460602
0.05,1,7,0.8,1,173,6.5389592,0.671767570394103
0.1,1,7,0.8,1,88,6.6452616,0.6602888169173216
0.3,1,7,0.8,1,27,6.5952468,0.6651319147961193
0.01,3,7,0.8,1,434,6.261041,0.6983485331465621
0.05,3,7,0.8,1,105,6.2595986,0.6969209450737981
0.1,3,7,0.8,1,56,6.2923912,0.6974930445197971
0.3,3,7,0.8,1,15,6.6727346,0.6611939396343884
0.01,5,7,0.8,1,463,6.2516184,0.7008847769739036
0.05,5,7,0.8,1,97,6.3449166,0.691830574467793
0.1,5,7,0.8,1,80,6.175244,0.7082727349238366
0.3,5,7,0.8,1,16,6.3181562,0.6965464404854674
0.01,10,7,0.8,1,462,6.3322212,0.6965818486611576
0.05,10,7,0.8,1,111,6.402733,0.6895318904741982
0.1,10,7,0.8,1,41,6.2643629999999995,0.7021686931765075
0.3,10,7,0.8,1,13,6.5924944,0.6739703168801338
0.01,1,1,1,1,999,6.533959,0.6717453654989509
0.05,1,1,1,1,200,6.521515,0.6731783512640199
0.1,1,1,1,1,99,6.5587554,0.6692944659142669
0.3,1,1,1,1,29,6.5291879999999995,0.6701997756107432
0.01,3,1,1,1,512,6.2783694,0.6973196134277388
0.05,3,1,1,1,107,6.2474956,0.7014127909261261
0.1,3,1,1,1,48,6.3537348,0.6897479934736868
0.3,3,1,1,1,14,6.6168356,0.6678092270035572
0.01,5,1,1,1,534,6.435359,0.6850746608193088
0.05,5,1,1,1,127,6.4041624,0.6882168711669105
0.1,5,1,1,1,49,6.357844,0.6933394875280323
0.3,5,1,1,1,12,6.5383538,0.6777921118166185
0.01,10,1,1,1,999,6.8431786,0.6518958124225479
0.05,10,1,1,1,123,6.8310094,0.6522173293676716
0.1,10,1,1,1,81,6.733564400000001,0.6615052620090172
0.3,10,1,1,1,44,7.0140212,0.6389809820118427
0.01,1,3,1,1,999,6.5339588,0.6717453654989509
0.05,1,3,1,1,200,6.5215152,0.6731783512640199
0.1,1,3,1,1,99,6.5587554,0.6692944659142669
0.3,1,3,1,1,29,6.5291879999999995,0.6701997756107432
0.01,3,3,1,1,527,6.2870334,0.6965632672024366
0.05,3,3,1,1,114,6.3470148,0.6916981387115059
0.1,3,3,1,1,58,6.3941614,0.6871697867453521
0.3,3,3,1,1,44,6.4053858,0.6877008231008851
0.01,5,3,1,1,514,6.4052368,0.6874787824681781
0.05,5,3,1,1,92,6.3163844000000005,0.6945738488333304
0.1,5,3,1,1,55,6.2857166,0.698575714777235
0.3,5,3,1,1,22,6.1974838000000005,0.7108495228551374
0.01,10,3,1,1,451,6.7432566,0.6596110913836861
0.05,10,3,1,1,114,6.7226088,0.6626477225948461
0.1,10,3,1,1,75,6.6029778,0.6729681584205177
0.3,10,3,1,1,18,6.7167106,0.6626883233431707
0.01,1,5,1,1,999,6.5339588,0.6717453654989509
0.05,1,5,1,1,200,6.521515,0.6731783512640199
0.1,1,5,1,1,99,6.5587554,0.6692944659142669
0.3,1,5,1,1,29,6.5291878,0.6701997756107432
0.01,3,5,1,1,558,6.2580894,0.6994814935239303
0.05,3,5,1,1,123,6.2371738,0.7027075389638487
0.1,3,5,1,1,51,6.3716528,0.6895653222467002
0.3,3,5,1,1,21,6.3299252,0.6943396469124964
0.01,5,5,1,1,432,6.4624484,0.6820816806379078
0.05,5,5,1,1,101,6.4454282,0.6845128162236875
0.1,5,5,1,1,45,6.2464752,0.7031926426933426
0.3,5,5,1,1,13,6.2547250000000005,0.7047295180306247
0.01,10,5,1,1,890,6.5828346,0.6757144774366662
0.05,10,5,1,1,154,6.5818382,0.6761766396118019
0.1,10,5,1,1,143,6.519167,0.6809903696314691
0.3,10,5,1,1,47,6.3268287999999995,0.6982996671393977
0.01,1,7,1,1,999,6.5339588,0.6717453654989509
0.05,1,7,1,1,200,6.521515,0.6731783512640199
0.1,1,7,1,1,99,6.5587556000000005,0.6692944659142669
0.3,1,7,1,1,29,6.5291878,0.6701997756107432
0.01,3,7,1,1,594,6.2459104,0.7010493451232296
0.05,3,7,1,1,116,6.2413517999999995,0.7016698821835188
0.1,3,7,1,1,49,6.3331072,0.6925149165394513
0.3,3,7,1,1,28,6.472727,0.6839333172190646
0.01,5,7,1,1,494,6.4408876,0.6841569450180157
0.05,5,7,1,1,86,6.431854,0.6857176791010464
0.1,5,7,1,1,52,6.3472082,0.6930919958104741
0.3,5,7,1,1,13,6.3993642,0.6887680725622722
0.01,10,7,1,1,444,6.6046216,0.6727166656148904
0.05,10,7,1,1,81,6.5959538,0.6734298773652614
0.1,10,7,1,1,71,6.5219156,0.680729562638954
0.3,10,7,1,1,16,6.4631622,0.6887263875510456
