layers,neurons,epochs,batch.size,regularization,regularization_factor,garson_selection,dropout_rate,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
2,5,50,5,2,0.001,1,0,22.574664351439953,110.1752724610163,3.463265872393298,7.2688643368902035,0.7377905205275644,0.2834069737038928
3,5,50,5,2,0.001,1,0,22.298175707539908,131.65821144380766,3.0636533208472363,8.006180969683141,0.7556363750160082,0.18419195645850434
4,5,50,5,2,0.001,1,0,26.34128927213976,109.38139998933663,3.7719457763093143,7.14346935917105,0.6955182903646717,0.23557366632394094
1,10,50,5,2,0.001,1,0,22.602511483698635,33.06399071916402,3.4516320646075336,4.5457614116611484,0.741305978640114,0.6302360303130434
2,10,50,5,2,0.001,1,0,18.304804752898896,30.648879627952272,2.856971313860818,4.299365499748595,0.7948418555153868,0.646016426498929
3,10,50,5,2,0.001,1,0,22.437840397797633,37.28770771412655,3.472448053409333,4.726473915232007,0.7434202274359311,0.582398908608185
4,10,50,5,2,0.001,1,0,22.50911110948291,27.133880682318193,3.400814859033341,4.068732206814927,0.7383722032097237,0.6875097475858576
1,20,50,5,2,0.001,1,0,18.91737726314429,31.468553942680842,2.8397739062234244,4.432474057202534,0.7855182315976098,0.6410811852869333
2,20,50,5,2,0.001,1,0,17.37837827595957,32.9055229674106,2.8468920236297257,4.312673087182841,0.8071240170208968,0.6305044392972253
3,20,50,5,2,0.001,1,0,14.298802629746017,31.98213169089405,2.345351829164639,4.220351250056787,0.8360526938442053,0.6367494995206534
4,20,50,5,2,0.001,1,0,16.153555364346346,33.59348202372903,2.744875655890702,4.414634187392553,0.8205297421821879,0.6300790332399925
1,30,50,5,2,0.001,1,0,19.09883043201116,31.774937473539705,2.801120818201088,4.359794065835182,0.783323805523761,0.64659760259005
2,30,50,5,2,0.001,1,0,13.360967505714536,32.26908130124249,2.16525288413631,4.413204431580119,0.846795117843425,0.6449400433453774
3,30,50,5,2,0.001,1,0,12.218591395033505,34.563968702079386,2.0917371503499655,4.429634863787395,0.8597573839127125,0.6090475480295416
4,30,50,5,2,0.001,1,0,13.918688528705061,33.726262894499584,2.47757069283054,4.358298474308461,0.8422596820900967,0.6209387475995248
1,50,50,5,2,0.001,1,0,16.143925091028297,29.237348800096427,2.3562093139786446,4.127576741464745,0.8188621479159109,0.6739808191401698
2,50,50,5,2,0.001,1,0,12.813836298464516,34.57263269235813,2.1924021113379673,4.506910093778088,0.857122530318681,0.6039913180235075
3,50,50,5,2,0.001,1,0,9.699339378749453,34.02366646142751,2.011658463395075,4.424560091705107,0.9029785926297091,0.6282366762596497
4,50,50,5,2,0.001,1,0,10.668365724450178,36.50858730058101,1.9445551796098566,4.83026520696566,0.8782011419854743,0.5874838939262589
1,100,50,5,2,0.001,1,0,16.299384445227446,32.093148394327955,2.5750958324099535,4.2526626646733,0.8486235566949345,0.6372713426153515
2,100,50,5,2,0.001,1,0,9.02273133830681,44.05140461049672,2.1540083980064857,5.144175664433937,0.9021984744717461,0.5405259391668273
3,100,50,5,2,0.001,1,0,8.54937718636832,38.32321414730301,2.010913507490249,4.713479364709406,0.9040554535797614,0.5707050366803027
4,100,50,5,2,0.001,1,0,11.226200274237588,39.30303065264509,2.3523321349300863,4.714010641338079,0.9060716731865467,0.5737252166585955
1,5,25,10,2,0.001,1,0,26.798393867900195,40.83862596046666,3.967416848169988,5.053334345990541,0.689663436174336,0.5548913202766431
2,5,25,10,2,0.001,1,0,29.7566599647018,237.3919458088445,3.839062912547325,11.67935832032281,0.6623122791523429,0.07046022541915337
3,5,25,10,2,0.001,1,0,494.721241227048,194.56109785998817,20.21499135353145,10.012743063839183,0.11184960941530456,0.11311425476018003
4,5,25,10,2,0.001,1,0,33.47209149314521,213.876001734315,4.416708734611573,10.786492739299241,0.6164715680582834,0.12883352462908654
1,10,25,10,2,0.001,1,0,31.298496119109366,36.70536682785449,4.409787931170235,4.734121137804719,0.6420933855607238,0.5802557015275387
2,10,25,10,2,0.001,1,0,25.245564875113352,38.042087224425984,3.7134618381348177,4.7027734991322925,0.716078511417395,0.565579649426367
3,10,25,10,2,0.001,1,0,42.962601745260685,37.57877776835051,5.148929925254158,4.769626341867773,0.5061551874634325,0.5767708825783636
4,10,25,10,2,0.001,1,0,35.11100688353558,40.17871810819144,4.356579907367696,4.901597296861637,0.5959933858162405,0.5483698967782782
1,20,25,10,2,0.001,1,0,26.748186110059958,37.22152688073935,3.8076210529881496,4.777399789942193,0.6959503617777623,0.5800950498021332
2,20,25,10,2,0.001,1,0,23.070330331884836,32.46221305655942,3.449872468713221,4.6053594890141545,0.7370808302841612,0.6281654202532911
3,20,25,10,2,0.001,1,0,21.816405848614345,34.86633024631808,3.1133584653821482,4.562397063397599,0.7545280422283622,0.5966433276767098
4,20,25,10,2,0.001,1,0,24.39720165486215,35.433331673721,3.5740682189221187,4.7461950519022755,0.7379628674787956,0.6010240988391993
1,30,25,10,2,0.001,1,0,23.35295715651049,37.54617189286861,3.5914739086109764,4.891444785822026,0.7293237347642764,0.5742464931885054
2,30,25,10,2,0.001,1,0,21.811210796565778,34.630642547915706,3.185123488662824,4.635546360836188,0.7562262604810088,0.6122757718904606
3,30,25,10,2,0.001,1,0,23.72906474163617,33.39725239546841,3.2691060149350957,4.516026731589436,0.7367935195487065,0.624068144066654
4,30,25,10,2,0.001,1,0,17.980934117730317,36.36685608278265,3.088647961732174,4.731816726023238,0.7944376016114534,0.5883972987447675
1,50,25,10,2,0.001,1,0,25.95047611455222,33.5601076312349,3.545995707994564,4.564826621591185,0.7522344254963399,0.6132130476098357
2,50,25,10,2,0.001,1,0,18.195633770625367,29.87465579047948,2.907656260472237,4.247884777780808,0.7902215177847558,0.6540042370715198
3,50,25,10,2,0.001,1,0,21.13186221731091,32.61119981865316,3.0283373313291873,4.495125921082265,0.7855097310140169,0.6266179170581402
4,50,25,10,2,0.001,1,0,16.214525067007592,32.93398408197011,2.5573950500911433,4.45029393832616,0.8162574809137245,0.6201716017328839
1,100,25,10,2,0.001,1,0,19.836114396848288,29.123126748683184,3.0254412357220075,4.161700808637275,0.7855735632056776,0.6680816141498032
2,100,25,10,2,0.001,1,0,19.780792076642697,30.602197404380888,2.8770240054041842,4.261240206110718,0.8020534699638788,0.649179201205628
3,100,25,10,2,0.001,1,0,17.980065574704565,39.45352345743646,2.661565233014177,4.916283974817474,0.8515057590152935,0.5781667821634302
4,100,25,10,2,0.001,1,0,13.176943208233912,33.74133461831283,2.4287298289693195,4.28047177817377,0.8500662588026793,0.627390845957493
1,5,50,10,2,0.001,1,0,24.937177562478496,36.90539646998738,3.667703451256108,4.789676675255492,0.7101204454849893,0.5819786152321522
2,5,50,10,2,0.001,1,0,31.764154542282217,35.279513473985396,4.343389924885487,4.780266343254727,0.6364434691743157,0.5964205320882181
3,5,50,10,2,0.001,1,0,29.40672809260681,221.68142622038349,4.077557052291655,11.105217383622946,0.6679667144026543,0.10988882981328846
4,5,50,10,2,0.001,1,0,25.860298392273315,218.48269613710337,3.650025058558165,11.168336482081857,0.6994374356810995,0.1193130965622533
1,10,50,10,2,0.001,1,0,21.323229918025223,30.56673938977153,3.2225799981006693,4.306162087909641,0.7568855036508462,0.6450970526164173
2,10,50,10,2,0.001,1,0,24.398075186004775,30.75476819506777,3.529817645923184,4.342450115881832,0.7190640774237963,0.6434919660276809
3,10,50,10,2,0.001,1,0,20.23508003847102,34.29065805704734,3.1249602872452726,4.673837680388006,0.7667500954652036,0.610449288300181
4,10,50,10,2,0.001,1,0,19.63745237272834,31.51317050611486,2.9262777132179023,4.358534888983267,0.7724817625084658,0.6450316284927667
1,20,50,10,2,0.001,1,0,19.465305084388355,33.33591554589773,2.894126442484853,4.480374902248409,0.7741993075031923,0.622786413168384
2,20,50,10,2,0.001,1,0,17.68583607692299,29.49571317085718,2.6858010246388657,4.25835874170586,0.7966048223420639,0.662830958501697
3,20,50,10,2,0.001,1,0,18.97451669763938,30.388423302866745,2.9194671014345714,4.221801770785294,0.7795882857046778,0.6512209302696034
4,20,50,10,2,0.001,1,0,20.98109484864197,33.17231948976387,3.07437861219095,4.568875888151668,0.7626480716258823,0.6266181694481796
1,30,50,10,2,0.001,1,0,18.049089590954377,31.46007123062763,2.808734480129524,4.465689496616157,0.7964589964492481,0.6420546710712783
2,30,50,10,2,0.001,1,0,16.603093964202813,32.55566564232511,2.5627854193331,4.344318378823506,0.8092046027448094,0.6363813924279859
3,30,50,10,2,0.001,1,0,17.690003990088748,35.26722054389804,2.630748214915824,4.505038459487259,0.8306942998428409,0.6053391164886998
4,30,50,10,2,0.001,1,0,11.448654509969236,29.54450221600095,2.026003622111706,4.243486831088569,0.8746587070803689,0.6616550723354421
1,50,50,10,2,0.001,1,0,17.842947944774995,33.16122863276348,2.6926869213603717,4.296840595839779,0.8102090130306825,0.6323190761294407
2,50,50,10,2,0.001,1,0,17.74377780924992,35.010686489573416,2.538491946569533,4.5657935259136755,0.8339467065238644,0.6126527056441047
3,50,50,10,2,0.001,1,0,13.237131311900269,33.681294283048196,2.2061107298741254,4.367987313943117,0.8645365343082106,0.6198107658397419
4,50,50,10,2,0.001,1,0,11.127778520323762,33.96096579801922,2.054906901955791,4.370187779142995,0.879084124951598,0.6315968512821019
1,100,50,10,2,0.001,1,0,14.51398040276179,29.164772175651706,2.33924558866306,4.124514040929243,0.842374941284383,0.6688470444709202
2,100,50,10,2,0.001,1,0,9.73352154985138,38.39595507359681,1.9230083433361085,4.797901403819689,0.8899750805793504,0.5786609265459682
3,100,50,10,2,0.001,1,0,6.839763161229238,36.47505853996337,1.5282803535840572,4.539299873117963,0.921302981375036,0.5925213361021363
4,100,50,10,2,0.001,1,0,5.832836345864601,38.28372357441507,1.4573525421733278,4.636531629360589,0.9327375840669039,0.5758434328361158
1,5,25,20,2,0.001,1,0,97.25522769508063,87.38495079436869,7.3606476772344065,7.364576182368192,0.40030709313466245,0.29933990089691653
2,5,25,20,2,0.001,1,0,304.1981336625502,119.65267981886696,15.538269874285577,8.334863280522013,0.4945438859445181,0.22188061440729864
3,5,25,20,2,0.001,1,0,50.33928946709119,164.78796485631713,5.443684166764443,9.733297815211733,0.48483042496994055,0.20756065807924118
4,5,25,20,2,0.001,1,0,499.2173785435276,303.95877966985086,20.327963462792937,14.206811965437074,0.07374691457151039,0.06274569955242644
1,10,25,20,2,0.001,1,0,36.22830140773407,51.54261846921494,4.602885995295929,5.37622563565146,0.6014336992731991,0.4627281501957427
2,10,25,20,2,0.001,1,0,42.209178667059255,48.0168555400116,4.8845753679104185,5.387621093949545,0.5440761341202917,0.5007307593813103
3,10,25,20,2,0.001,1,0,104.76951710972239,41.270398201564326,7.855676265048883,4.924065439307895,0.4665824515552368,0.5466507090069928
4,10,25,20,2,0.001,1,0,34.874148370930946,48.284139071020974,4.5790126550154655,5.48253287349075,0.6064430444475257,0.474688494101047
1,20,25,20,2,0.001,1,0,39.82589765029308,45.66281053458133,4.913193798523352,5.259518988938539,0.5437424770754337,0.5049666909995376
2,20,25,20,2,0.001,1,0,30.013061666817663,34.503183715447875,4.069997779146031,4.649290797896287,0.6703251015649222,0.6027991332998937
3,20,25,20,2,0.001,1,0,27.971392469167498,39.855142975886636,4.16472389327111,4.869184093693153,0.6771427423006775,0.553654192613997
4,20,25,20,2,0.001,1,0,26.261557130613998,39.57418497498524,3.8740638423546687,4.74564850958688,0.6973628511520256,0.555684677139066
1,30,25,20,2,0.001,1,0,31.088543403286685,40.388737064845955,4.234906181605726,4.874786111339707,0.6399822347402883,0.5567720606055004
2,30,25,20,2,0.001,1,0,24.41502610706501,36.090411862149466,3.5832247728920743,4.732292235008862,0.7263508658727758,0.5958670738739754
3,30,25,20,2,0.001,1,0,30.86248695503941,32.27164056109201,4.210586002639418,4.497055575146331,0.6416909597937676,0.6256186676574184
4,30,25,20,2,0.001,1,0,28.0632999519705,34.27644673305872,4.0105510604045245,4.565617220188126,0.6754204097132163,0.6044800823136379
1,50,25,20,2,0.001,1,0,29.79962420910135,38.40309544608089,4.182633231619128,4.929796084225933,0.6614969174936373,0.5606090621992249
2,50,25,20,2,0.001,1,0,23.195129909357362,35.429173408560104,3.486218493252115,4.525158736618557,0.7317914704592864,0.5895105482899752
3,50,25,20,2,0.001,1,0,21.009790155505577,28.627359647817517,3.3246857115725867,4.263669078631207,0.7560226882842159,0.6677898545317882
4,50,25,20,2,0.001,1,0,21.68051174347171,30.753257741938253,3.1918741964788397,4.328051644467875,0.7520033869450728,0.6435711980517769
1,100,25,20,2,0.001,1,0,23.07015144470253,34.35248979151322,3.46982779110566,4.68237674969188,0.7333067013310509,0.6046788472782941
2,100,25,20,2,0.001,1,0,17.32195650858416,32.69678798523124,2.8121756238189213,4.3717695358261315,0.799260066600735,0.6274442652273671
3,100,25,20,2,0.001,1,0,18.53820228386619,30.650154711151643,2.950609684059763,4.329776812045436,0.8041606269821858,0.6469053695928835
4,100,25,20,2,0.001,1,0,14.861426874948801,35.669710567294224,2.7254374895956084,4.585029146002936,0.8285380705656723,0.6163809431705384
1,5,50,20,2,0.001,1,0,29.013852117132437,130.3499964955787,4.134442670210306,7.879538984125196,0.664151295475145,0.2092532842851191
2,5,50,20,2,0.001,1,0,43.90945819992139,42.36332505933325,5.079043806490669,4.988313986891708,0.5234708654837817,0.5473815585576604
3,5,50,20,2,0.001,1,0,32.735157429334365,45.45704606036384,4.344444281258376,5.269313590736835,0.6247900253958752,0.4980972015247183
4,5,50,20,2,0.001,1,0,43.43888331325299,74.99009899618082,5.058163519976485,6.626396849648772,0.5295933452176862,0.3268756099989538
1,10,50,20,2,0.001,1,0,24.453221865508603,41.362936952604855,3.4575657314735775,5.127763810882663,0.7198744425291685,0.538383792162514
2,10,50,20,2,0.001,1,0,40.456488254373205,37.64141525485354,4.9013906763189485,4.806934800984713,0.5561117763147809,0.5742359933169675
3,10,50,20,2,0.001,1,0,27.4157073481122,42.1443709643578,3.8405809342090445,5.110089752226617,0.6904123572651838,0.525769086769062
4,10,50,20,2,0.001,1,0,25.336285952344124,36.72206733415081,3.777033920699026,4.664498687265552,0.7085846305932524,0.5845389948348175
1,20,50,20,2,0.001,1,0,29.241219220621296,34.93011676433543,4.0971142695334475,4.701789217573766,0.6608151614707334,0.5976419192343373
2,20,50,20,2,0.001,1,0,20.810167854034365,33.669388420530545,3.141302102943603,4.569712556536917,0.7627459387953063,0.6144714317006781
3,20,50,20,2,0.001,1,0,20.139311162402272,36.48878408959841,3.145086696983958,4.812977410948334,0.7707235952108434,0.5791949510126918
4,20,50,20,2,0.001,1,0,21.997468389089942,35.132626041480044,3.225525880269025,4.614822605040943,0.7474556327317128,0.5980393174891241
1,30,50,20,2,0.001,1,0,21.50335130199157,33.205698827557384,3.2433448564504177,4.417789448204563,0.7525626633814834,0.6262460884603568
2,30,50,20,2,0.001,1,0,19.36227530610902,32.07882488291717,3.002896489175099,4.37437914589067,0.7797664323986699,0.6337260980972067
3,30,50,20,2,0.001,1,0,21.717539853451694,33.00784880711243,2.9661883877787507,4.421455880066226,0.7481494294757829,0.6288540101218983
4,30,50,20,2,0.001,1,0,19.25247719999667,31.453765571547,2.914638512219184,4.336656634984517,0.78449573885603,0.63878284212039
1,50,50,20,2,0.001,1,0,21.822631621646213,27.97845825853372,3.2494118761857544,4.212178065032428,0.7592593362265752,0.6804105876317225
2,50,50,20,2,0.001,1,0,14.90261029479109,28.211654505928777,2.4953864824984513,4.067464298746475,0.8331540943877577,0.6733718831946239
3,50,50,20,2,0.001,1,0,15.612828591996381,35.6364231928528,2.507120817825219,4.690375492391495,0.8186434378370282,0.59188364899147206
4,50,50,20,2,0.001,1,0,13.907865646577035,33.262482721542284,2.3176559666406304,4.486158020338277,0.8391512010232519,0.6253321621933364
1,100,50,20,2,0.001,1,0,17.168090935537993,35.26850224431907,2.680869753643121,4.616608287211245,0.8033972209706919,0.6238345698191724
2,100,50,20,2,0.001,1,0,12.407545112005646,31.430932982450134,2.0752037712170317,4.40405152534005,0.8583360917230469,0.6521034932344109
3,100,50,20,2,0.001,1,0,11.308166161773384,32.931363137802165,2.0803517571788355,4.259733959090573,0.9021307816906177,0.6308287957158025
4,100,50,20,2,0.001,1,0,9.366159071007637,32.17617847546684,1.9482714597378694,4.418661469502747,0.8926020692129755,0.6393361867492346
1,5,25,3,NA,0.001,NA,0.1,29.475148503185995,35.82597079953046,4.014282658889528,4.560937652802224,0.6901782866895508,0.6189001045931446
2,5,25,3,NA,0.001,NA,0.1,25.4713437483499,42.276972663152854,3.7551387704167394,4.843701199373531,0.7167331053977033,0.5590878243965122
3,5,25,3,NA,0.001,NA,0.1,34.232781789534485,31.782458694245456,4.299382084463461,4.2221141370693704,0.6653709276778549,0.6670203254429812
4,5,25,3,NA,0.001,NA,0.1,30.86068699262854,39.56547952681315,4.103184886155016,4.661529297864058,0.6844484903746019,0.5927400615083356
1,10,25,3,NA,0.001,NA,0.1,22.09501617954861,29.940589747991833,3.39638489174357,4.371315117487899,0.7674881220644567,0.6665206038671518
2,10,25,3,NA,0.001,NA,0.1,21.582790114289942,31.6076471220062,3.1313059309214424,4.293763160361032,0.7698481600275404,0.656024779108821
3,10,25,3,NA,0.001,NA,0.1,30.530403704223097,33.62280316076406,4.059436866136504,4.461331507337445,0.7139354924348081,0.6289688130205252
4,10,25,3,NA,0.001,NA,0.1,26.065044385797144,34.61799059410984,3.6873436318012005,4.389853141105977,0.7452452187580927,0.6276463283702501
1,20,25,3,NA,0.001,NA,0.1,19.779045922845082,29.041815840573538,3.165816379033526,4.1196323123849625,0.770687595943473,0.6643178755538885
2,20,25,3,NA,0.001,NA,0.1,21.628963006405765,33.10701762902983,3.3434010157202914,4.44017478952339,0.7549940633036358,0.6209974094481411
3,20,25,3,NA,0.001,NA,0.1,40.384836116226424,28.985564738257395,4.615389369210478,3.9879148879531843,0.7519547442609675,0.6753105763610036
4,20,25,3,NA,0.001,NA,0.1,29.95365108253377,30.916659805980984,4.372812805582456,4.268697775612426,0.7695279464835739,0.6453621022458709
1,30,25,3,NA,0.001,NA,0.1,20.86188980428381,32.01997312254518,3.2220163009931335,4.355960991391824,0.7726043069106934,0.6332372731429708
2,30,25,3,NA,0.001,NA,0.1,22.525091649408182,34.16055411855033,3.28727220563524,4.303095675808429,0.7659250127049433,0.6450603770597668
3,30,25,3,NA,0.001,NA,0.1,24.296421900518823,33.17198893726768,3.2608210483572737,4.40418295689551,0.802652612860313,0.6229435470093155
4,30,25,3,NA,0.001,NA,0.1,24.37564106207816,30.788444181880653,3.3420616205832006,4.1282040578724715,0.7823577626361733,0.6505866439654854
1,50,25,3,NA,0.001,NA,0.1,19.396174263283083,29.072402469851518,2.9796110097772215,4.063799167185916,0.7995582397998785,0.6706042670680957
2,50,25,3,NA,0.001,NA,0.1,18.73235977938392,28.750053782275664,3.0780493263200066,3.9540006872386675,0.7832010986521403,0.6703734311531613
3,50,25,3,NA,0.001,NA,0.1,15.906494219468678,29.940015197225673,2.7364777589135136,4.082287506084085,0.8182343506182871,0.6808626178440839
4,50,25,3,NA,0.001,NA,0.1,21.922780974006884,32.327412527735696,3.0838098475525815,4.240883920920517,0.7712977957285577,0.6387253341547185
1,100,25,3,NA,0.001,NA,0.1,16.594282924160517,32.35362796896517,2.7369724143453356,4.366413979322991,0.8133362987315493,0.6414636555843634
2,100,25,3,NA,0.001,NA,0.1,18.476082101698942,38.61148614404425,3.000386765516426,4.6896433918841725,0.8594373382411655,0.5803832170497683
3,100,25,3,NA,0.001,NA,0.1,23.809342795986684,40.21419808063438,3.692108491203694,4.54938556435157,0.8265817419625466,0.5644082899856917
4,100,25,3,NA,0.001,NA,0.1,16.308892964241874,33.57308611298894,2.8027000576052545,4.358003244928839,0.8140464997664661,0.6363578897600324
1,5,50,3,NA,0.001,NA,0.1,26.466739333333862,32.00447168753994,3.639206767434917,4.234239097485831,0.7285695694033328,0.6473513658412017
2,5,50,3,NA,0.001,NA,0.1,24.574819925042387,32.09813378686927,3.475615265565625,4.270631415125523,0.7438075115001233,0.6660243540208864
3,5,50,3,NA,0.001,NA,0.1,68.68993827841963,35.72319743449354,6.154943050336045,4.452725277232683,0.4180209821707565,0.6185915291851461
4,5,50,3,NA,0.001,NA,0.1,21.822004659403536,31.918371986826862,3.358639245503985,4.343279071805482,0.7703516439134369,0.6570388860209458
1,10,50,3,NA,0.001,NA,0.1,20.6043106159617,27.630574704969803,3.1713134233701963,4.02612895497534,0.76245016502517,0.6840922211387302
2,10,50,3,NA,0.001,NA,0.1,22.550846079866552,31.172834417795208,3.38043500499188,4.130031268893217,0.7626310927200138,0.6621431895758056
3,10,50,3,NA,0.001,NA,0.1,21.811100079003136,34.870355131422194,3.176406138286997,4.368960765363327,0.7569082939236141,0.6359049148451418
4,10,50,3,NA,0.001,NA,0.1,22.2734182700512,31.96478297373044,3.29423133185425,4.286504441660756,0.7849551068975706,0.6491843057667003
1,20,50,3,NA,0.001,NA,0.1,21.021300091460766,31.812641695695614,3.1454936248489305,4.376075724306016,0.7646349860682043,0.6510275535620358
2,20,50,3,NA,0.001,NA,0.1,24.965547337951385,35.231925520128655,3.541107876983123,4.406037819017862,0.8382596257486881,0.6367393032606535
3,20,50,3,NA,0.001,NA,0.1,21.20447546532738,32.945958989076836,3.16240326738243,4.3826463908017,0.7917255012331835,0.6350884139188107
4,20,50,3,NA,0.001,NA,0.1,22.71069901811898,34.28561809160539,3.1145096536420147,4.279600535326034,0.8142663866629791,0.6438588794408125
1,30,50,3,NA,0.001,NA,0.1,16.97047827434818,30.72406085643799,2.7063960734378867,4.228515383064786,0.8097049646882446,0.6522338665571583
2,30,50,3,NA,0.001,NA,0.1,22.94831415726492,38.76619242713174,3.3395381547563905,4.6588310802557436,0.8386814795075856,0.5832186562437928
3,30,50,3,NA,0.001,NA,0.1,16.242169791961608,37.90320926459703,2.6973077358615276,4.658295926155025,0.858838492968032,0.577674660658507
4,30,50,3,NA,0.001,NA,0.1,19.899343777654522,35.37512232570175,2.9776754962468917,4.415750525155328,0.8535455194771601,0.6082304523077955
1,50,50,3,NA,0.001,NA,0.1,14.775087194443927,33.23112881503549,2.460371907661213,4.303281839613234,0.8319166176561463,0.6313743158818762
2,50,50,3,NA,0.001,NA,0.1,13.298916026803418,35.793513209337675,2.9068092615871537,4.468753095606772,0.885474492325853,0.6064416477200589
3,50,50,3,NA,0.001,NA,0.1,13.062049400708643,33.38034737344243,2.3700666039058267,4.3937460206661525,0.8559658085305447,0.6247433035007639
4,50,50,3,NA,0.001,NA,0.1,15.409874877969601,33.046399938556476,3.0501770759985383,4.336889511107844,0.8462107594284933,0.624061000941061
1,100,50,3,NA,0.001,NA,0.1,11.970886705369486,31.19641913682899,2.209872553311152,4.225208701084428,0.8794451426488535,0.650612362504164
2,100,50,3,NA,0.001,NA,0.1,10.246928220084007,42.70524530019466,1.9974274879104768,5.0064243309366825,0.8856308868663467,0.5553059164542246
3,100,50,3,NA,0.001,NA,0.1,15.766207197289292,43.51087996090057,2.84785027266862,4.822760836737647,0.8676731720823916,0.5446787834768221
4,100,50,3,NA,0.001,NA,0.1,14.956140338811297,42.50421357357876,2.971652169185139,5.092510182057454,0.860310446851151,0.5615110252418242
1,5,25,5,NA,0.001,NA,0.1,32.59502137681252,38.19884976808304,4.177662569970786,4.636105921449622,0.678066604064066,0.5857661599173467
2,5,25,5,NA,0.001,NA,0.1,31.203719452648013,42.79009216737385,4.14019837528103,4.932776982059782,0.6903477053159197,0.5381978634830994
3,5,25,5,NA,0.001,NA,0.1,32.15855351456168,40.27171545098672,4.2742772126682,4.657920021140152,0.6542188478757753,0.5818606990426342
4,5,25,5,NA,0.001,NA,0.1,487.27732017097657,125.31333775158404,20.03392257254424,7.795387783549714,NA,0.2472703844343803
1,10,25,5,NA,0.001,NA,0.1,23.10975878347751,32.957280359879675,3.6379213448543166,4.405844396910166,0.7442981367025946,0.6252113993691667
2,10,25,5,NA,0.001,NA,0.1,25.966889788869747,33.47233908789457,3.786125545827058,4.430040084245239,0.7226683951385532,0.6251154175338788
3,10,25,5,NA,0.001,NA,0.1,24.34836974104802,31.608652187129426,3.691754547572883,4.260420433792905,0.7347724299468115,0.6516983777219322
4,10,25,5,NA,0.001,NA,0.1,28.536540257374067,35.33108639556908,4.11305292468886,4.422763253182926,0.6911661628000572,0.6292910822225797
1,20,25,5,NA,0.001,NA,0.1,21.884116370013505,27.84807965239647,3.3709203442828333,4.0598854819815315,0.74705605122519,0.6845619734548443
2,20,25,5,NA,0.001,NA,0.1,19.457685055777898,31.43683745341972,3.1380757271197077,4.1869862488114595,0.7749508729724205,0.6690510378108782
3,20,25,5,NA,0.001,NA,0.1,23.774498060670783,36.5769432394874,3.426488599227497,4.439786230324938,0.7415179684834878,0.6301828334890287
4,20,25,5,NA,0.001,NA,0.1,28.53117209879173,31.796081679779437,3.7678297917844548,4.420954107970142,0.7473287362275675,0.635193714234184
1,30,25,5,NA,0.001,NA,0.1,20.7811432750683,32.053237163776316,3.3051015183878465,4.2649604735860915,0.7642940231359169,0.6355088783096466
2,30,25,5,NA,0.001,NA,0.1,17.676416410415424,28.863254754635,2.915087058975501,4.169280720752851,0.7969570196886386,0.6649428040354769
3,30,25,5,NA,0.001,NA,0.1,17.57359343712441,28.57592208647043,3.001182273997846,4.007683610542936,0.7982365917961548,0.6733698225904479
4,30,25,5,NA,0.001,NA,0.1,18.899925884436414,32.898727701084745,3.141821002920604,4.411376522285707,0.7847645035712807,0.6483958449026064
1,50,25,5,NA,0.001,NA,0.1,19.662934955985417,31.118701926644352,2.9740030770721115,4.291926936712388,0.7821353752544026,0.6464934434819715
2,50,25,5,NA,0.001,NA,0.1,21.981285746991176,29.716024618556297,3.0561963728254926,4.10784396469758,0.7908123075003053,0.6606096373994366
3,50,25,5,NA,0.001,NA,0.1,19.965653346799435,35.98339650471728,2.9905239660565317,4.582895307273542,0.8184238884527797,0.592709584879276
4,50,25,5,NA,0.001,NA,0.1,22.67246760977121,35.772275331304286,3.678761052102989,4.504948581877924,0.7962510280062639,0.6298566251483964
1,100,25,5,NA,0.001,NA,0.1,21.060369588212694,32.27875426755582,3.0051122665903587,4.496205478734032,0.7881671367908286,0.6348212507289291
2,100,25,5,NA,0.001,NA,0.1,15.534301823601513,34.42710543205804,2.6809377997119515,4.341185443070564,0.8293616235902164,0.615395376793905
3,100,25,5,NA,0.001,NA,0.1,16.839186118592313,36.63429485781395,2.899064769707478,4.422682379140076,0.8136806433201033,0.6232961787710498
4,100,25,5,NA,0.001,NA,0.1,31.82196843250728,40.078124710378056,4.131798774300454,4.960469490442915,0.8640528295910503,0.5632403616773622
1,5,50,5,NA,0.001,NA,0.1,22.816635101725012,33.493008216986766,3.389933017154071,4.463361880335277,0.7410162182775759,0.6402486870064897
2,5,50,5,NA,0.001,NA,0.1,26.91869566594505,32.632625805006256,3.8331650229349745,4.305721472199506,0.7142975598396818,0.6495960267199145
3,5,50,5,NA,0.001,NA,0.1,28.141803401698667,39.564158159483995,3.882278537776584,4.773982292767142,0.731820310601177,0.5874032075357581
4,5,50,5,NA,0.001,NA,0.1,25.212790388399167,32.37823651355061,3.6519894727362034,4.2144599355637675,0.7369767114177201,0.6423755332641852
1,10,50,5,NA,0.001,NA,0.1,23.094452204224023,34.48701705418961,3.4032501847469527,4.373804329607545,0.752051322474451,0.6159299803833052
2,10,50,5,NA,0.001,NA,0.1,23.215254177229575,30.43918722460009,3.2856408105351944,4.1439932568273274,0.7600993117045212,0.6598060227181248
3,10,50,5,NA,0.001,NA,0.1,23.43425026553617,34.2896389852574,3.324278799262694,4.495760078816286,0.8089115112732028,0.6233242814541256
4,10,50,5,NA,0.001,NA,0.1,22.027151227558665,29.25928274403221,3.346703691013727,4.0946657793664905,0.7475708987004609,0.6751071419977186
