layers,neurons,epochs,batch.size,regularization,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
4,20,30,3,NA,19.241896388055775,33.66815080778549,2.995149453985239,4.340719014316343,0.7785184927461883,0.6236336702688644
1,30,30,3,NA,17.577448201682934,34.815977778919255,2.7348501189957557,4.365812922284824,0.7973386166873682,0.6133222006127083
2,30,30,3,NA,17.902309601042674,31.327507308433958,2.7002493480336853,4.1337538500993425,0.798728741864776,0.6521156745844972
3,30,30,3,NA,16.184483998162953,30.648883189621767,2.564299300517477,4.261718301991538,0.8289935090560007,0.6579794393766569
4,30,30,3,NA,15.965114515885121,38.86844947310894,2.541239693778721,4.839604335670225,0.8160681010615035,0.5736494618870357
1,50,30,3,NA,17.55295880720218,34.972697466262225,2.5738085183424024,4.701717458649848,0.8024294138196656,0.6180731249054587
2,50,30,3,NA,13.051546038251912,35.23949806890864,2.345120545864659,4.6336795846582035,0.8707701622249169,0.6137693651728112
3,50,30,3,NA,13.138817327111784,35.87439143021199,2.32853171160996,4.507714335103219,0.8513757108737751,0.6153743946565466
4,50,30,3,NA,18.90148938987398,38.527217213617746,2.8703416437564213,4.877923082727013,0.812865597569321,0.5924183087124306
1,100,30,3,NA,15.604302382049832,33.25712145443509,2.369866355898177,4.373926162127626,0.8394115852924391,0.634308693996543
2,100,30,3,NA,14.113497034334888,38.54198241566306,2.696066452069361,4.786948502289038,0.8475360049950575,0.5823591511706502
3,100,30,3,NA,11.327219993250848,37.60016293748983,2.1355647463766827,4.845346814144999,0.8784128712620515,0.5962400802143739
4,100,30,3,NA,12.054166974387677,36.65588426730246,2.2989898322586493,4.7021829243721385,0.8693190969491706,0.6032059271915693
1,5,50,3,NA,22.66049561343395,131.6903807747515,3.2326038320935497,7.88341927612859,0.7454471232451005,0.20382235309552474
2,5,50,3,NA,23.650418266271664,107.67486549481389,3.5029603127736237,7.060954423320883,0.7309959638582961,0.28235698970258266
3,5,50,3,NA,22.38456262220546,34.98918807125564,3.201996519115167,4.417077131448825,0.7496291890509306,0.6043106748039284
4,5,50,3,NA,20.67150435335087,106.04318630727181,3.0326987288105967,6.938321703992618,0.7616206020298704,0.2761579525574843
1,10,50,3,NA,19.191703497615315,34.865064305084836,2.8718126972116407,4.321421326164623,0.7816798584294798,0.6098126076969932
2,10,50,3,NA,16.5530483917463,33.00676230215996,2.76654909631528,4.285411185924622,0.8195111982791172,0.6325869496190423
3,10,50,3,NA,17.720408980455126,34.14451085043447,2.6759843527131566,4.357295391172245,0.7968514516536652,0.6128041868388482
4,10,50,3,NA,19.321078594801435,35.471997731013175,2.7614677532078553,4.53312577255712,0.7887087621691091,0.6041250097898235
1,15,50,3,NA,17.63548555597732,35.61216258125736,2.6546827124227357,4.5143238949852185,0.7966285527940886,0.6072317480866164
2,15,50,3,NA,17.133133696795397,34.94439932887674,2.482339358374534,4.522631374332194,0.8121924220537557,0.6196947668987914
3,15,50,3,NA,16.919924105441677,32.6666817866951,2.6275109952560305,4.20839110617314,0.8056595139609187,0.6438921632939073
4,15,50,3,NA,16.493449882179778,36.423516256542634,2.5751797994000545,4.5583185871498575,0.8286662755885904,0.6023020073678291
1,20,50,3,NA,17.70588985122784,33.814492731285014,2.5816184750214126,4.477078109154208,0.7996062096494138,0.6277554964372359
2,20,50,3,NA,16.243289140311642,31.44714927965869,2.437933055231449,4.234577721830675,0.8219905505352643,0.6535907415393327
3,20,50,3,NA,16.91009927737435,36.13028556515359,2.4942379442495377,4.598416534579091,0.8320242467480725,0.5985521018546686
