eta,max_depth,min_child_weight,subsample,colsample_bytree,optimal_trees,min_RMSE,CV_R2
0.1,10,5,0.65,1,53,6.3121826,0.6965341622207855
0.3,10,5,0.65,1,16,6.615317,0.6749591071443288
0.01,1,7,0.65,1,772,6.461699,0.681648088570276
0.05,1,7,0.65,1,145,6.5439334,0.6732713456580283
0.1,1,7,0.65,1,80,6.4956878,0.6767265660264771
0.3,1,7,0.65,1,22,6.4344306,0.6832411243106697
0.01,3,7,0.65,1,432,6.0956292,0.7149979761186829
0.05,3,7,0.65,1,89,6.1266554,0.7117057566920941
0.1,3,7,0.65,1,55,6.1522879999999995,0.7087773760951593
0.3,3,7,0.65,1,11,6.7607566,0.6485919576359228
0.01,5,7,0.65,1,456,6.0745902,0.7181135705610865
0.05,5,7,0.65,1,91,6.250892,0.7022816120922971
0.1,5,7,0.65,1,53,6.2090488,0.7023622767202407
0.3,5,7,0.65,1,11,6.5422052,0.6754590377032506
0.01,10,7,0.65,1,456,6.0224102,0.7243890054766037
0.05,10,7,0.65,1,108,6.232355,0.7048138718095424
0.1,10,7,0.65,1,54,6.1348532,0.7114422052983309
0.3,10,7,0.65,1,33,6.3969186,0.6944829000762651
0.01,1,1,0.8,1,770,6.4796325999999995,0.6806750351781902
0.05,1,1,0.8,1,189,6.4122466,0.6843463331794529
0.1,1,1,0.8,1,88,6.4037802,0.685398131851524
0.3,1,1,0.8,1,26,6.5977876,0.6660506992799138
0.01,3,1,0.8,1,438,6.177989999999999,0.7071125346450714
0.05,3,1,0.8,1,91,6.220781,0.7027838907974339
0.1,3,1,0.8,1,47,6.3089128,0.6949308326693322
0.3,3,1,0.8,1,15,6.3027804,0.6959360187547871
0.01,5,1,0.8,1,475,6.1916146,0.7068607805557376
0.05,5,1,0.8,1,95,6.2757138,0.6984191980133864
0.1,5,1,0.8,1,47,6.2287714,0.7036650285568471
0.3,5,1,0.8,1,10,6.57803,0.6752199441337683
0.01,10,1,0.8,1,673,6.4062292,0.6914952166692414
0.05,10,1,0.8,1,192,6.4735706,0.6845392386678913
0.1,10,1,0.8,1,99,6.4633104,0.6857814768647136
0.3,10,1,0.8,1,27,6.5718908,0.6770986026852431
0.01,1,3,0.8,1,770,6.4796325999999995,0.6806750351781902
0.05,1,3,0.8,1,189,6.4122466,0.6843463331794529
0.1,1,3,0.8,1,88,6.4037802,0.685398131851524
0.3,1,3,0.8,1,26,6.5977878,0.6660506992799138
0.01,3,3,0.8,1,454,6.1764664,0.7068616448822309
0.05,3,3,0.8,1,97,6.2361640000000005,0.7006056282313725
0.1,3,3,0.8,1,45,6.3054182,0.6953494219376388
0.3,3,3,0.8,1,12,6.313589,0.6949695511445935
0.01,5,3,0.8,1,478,6.1822256,0.7071936211488236
0.05,5,3,0.8,1,92,6.2542706,0.6999136023787393
0.1,5,3,0.8,1,46,6.1703576,0.7091675487156619
0.3,5,3,0.8,1,14,6.425057,0.6869242910087171
0.01,10,3,0.8,1,633,6.2633704,0.7030082857451165
0.05,10,3,0.8,1,194,6.316159799999999,0.6976863552685781
0.1,10,3,0.8,1,136,6.3080634,0.699660132396776
0.3,10,3,0.8,1,37,6.6121324,0.6703001809617779
0.01,1,5,0.8,1,770,6.4796325999999995,0.6806750351781902
0.05,1,5,0.8,1,189,6.4088154,0.6846606669124596
0.1,1,5,0.8,1,88,6.4037802,0.685398131851524
0.3,1,5,0.8,1,26,6.5977878,0.6660506992799138
0.01,3,5,0.8,1,464,6.1503022000000005,0.7092237832523025
0.05,3,5,0.8,1,94,6.1914018,0.7056511723772033
0.1,3,5,0.8,1,50,6.2766072,0.6983984905931744
0.3,3,5,0.8,1,14,6.2520788000000005,0.6995495852718053
0.01,5,5,0.8,1,486,6.1598174,0.709247384472401
0.05,5,5,0.8,1,118,6.2657777999999995,0.6996406945896978
0.1,5,5,0.8,1,41,6.1476536,0.7106629869481897
0.3,5,5,0.8,1,18,6.5175064,0.682052378645393
0.01,10,5,0.8,1,559,6.2171318,0.7075298592161618
0.05,10,5,0.8,1,142,6.2993544,0.699368273317554
0.1,10,5,0.8,1,54,6.2700524,0.7027776829755265
0.3,10,5,0.8,1,13,6.566259,0.6784294161378283
0.01,1,7,0.8,1,770,6.4796764,0.6806704257844394
0.05,1,7,0.8,1,189,6.4060872,0.6849861069149458
0.1,1,7,0.8,1,88,6.4040324,0.6853747348247438
0.3,1,7,0.8,1,26,6.5977878,0.6660506992799138
0.01,3,7,0.8,1,463,6.1444712,0.7100628668695342
0.05,3,7,0.8,1,105,6.1751236,0.7069458028692756
0.1,3,7,0.8,1,45,6.2746326,0.6981733349945748
0.3,3,7,0.8,1,17,6.233995,0.7026018678345298
0.01,5,7,0.8,1,460,6.117964199999999,0.7136154011283175
0.05,5,7,0.8,1,111,6.2542306,0.7020031942715119
0.1,5,7,0.8,1,54,6.0506228,0.7185115100706456
0.3,5,7,0.8,1,13,6.5616908,0.674348434217506
0.01,10,7,0.8,1,531,6.1920054,0.7097765301680355
0.05,10,7,0.8,1,108,6.2310788,0.70534166902936
0.1,10,7,0.8,1,55,6.2574646000000005,0.7046489937804196
0.3,10,7,0.8,1,34,6.6101104,0.6745771646943317
0.01,1,1,1,1,971,6.4321654,0.6828335760315697
0.05,1,1,1,1,186,6.422059,0.6840799786295192
0.1,1,1,1,1,117,6.42291,0.6829625737528715
0.3,1,1,1,1,40,6.4823132,0.6782070461852098
0.01,3,1,1,1,415,6.2787856,0.6978306696803368
0.05,3,1,1,1,86,6.2624856,0.6994363366322961
0.1,3,1,1,1,44,6.244733,0.7003816430087417
0.3,3,1,1,1,24,6.4915656,0.6812405520968093
0.01,5,1,1,1,473,6.3156494,0.6950627505215494
0.05,5,1,1,1,103,6.2768048,0.6993304466121204
0.1,5,1,1,1,67,6.2511996000000005,0.7026365059923428
0.3,5,1,1,1,13,6.3218132,0.6980064546434784
0.01,10,1,1,1,712,6.5947772,0.6748832732493543
0.05,10,1,1,1,229,6.6096686,0.6733958489793973
0.1,10,1,1,1,73,6.4866418,0.6846245938450992
0.3,10,1,1,1,33,6.6969684,0.6675388083510463
0.01,1,3,1,1,971,6.4321652,0.6828335760315697
0.05,1,3,1,1,186,6.422059,0.6840799786295192
0.1,1,3,1,1,117,6.42291,0.6829625737528715
0.3,1,3,1,1,40,6.4823132,0.6782070461852098
0.01,3,3,1,1,418,6.264069,0.6990048639003988
0.05,3,3,1,1,91,6.2958254,0.6955768486703137
0.1,3,3,1,1,48,6.2459178,0.7006287885063223
0.3,3,3,1,1,23,6.4795538,0.6798192874961775
0.01,5,3,1,1,451,6.3436542,0.6921607406422922
0.05,5,3,1,1,100,6.307106800000001,0.696219931985515
0.1,5,3,1,1,60,6.307976,0.6974699203174982
0.3,5,3,1,1,29,6.3906116,0.6907693177579605
0.01,10,3,1,1,662,6.4871434,0.6841592841765818
0.05,10,3,1,1,171,6.4654712,0.685416113117913
0.1,10,3,1,1,47,6.4913546,0.6832226920083673
0.3,10,3,1,1,16,6.7303496,0.6626414333391802
0.01,1,5,1,1,971,6.4321654,0.6828335760315697
0.05,1,5,1,1,186,6.422059,0.6840799786295192
0.1,1,5,1,1,117,6.42291,0.6829625737528715
0.3,1,5,1,1,40,6.4823132,0.6782070461852098
0.01,3,5,1,1,427,6.2306118,0.7021355756122598
0.05,3,5,1,1,91,6.2678954,0.6984324236878167
0.1,3,5,1,1,42,6.2506662,0.7003986147129757
0.3,3,5,1,1,21,6.6517944,0.6627380114935538
0.01,5,5,1,1,457,6.3364334,0.6931108928375949
0.05,5,5,1,1,88,6.3347116,0.6932767864755077
0.1,5,5,1,1,44,6.4287582,0.6845204851059956
0.3,5,5,1,1,35,6.3004109999999995,0.7024323059677656
0.01,10,5,1,1,705,6.3396652,0.697183112670438
0.05,10,5,1,1,165,6.341239,0.6962960459939441
0.1,10,5,1,1,91,6.3403344,0.6967219002661581
0.3,10,5,1,1,18,6.3123826,0.6996344462334123
0.01,1,7,1,1,971,6.4321654,0.6828335760315697
0.05,1,7,1,1,186,6.422058799999999,0.6840799786295192
0.1,1,7,1,1,117,6.425191,0.6826983293717692
0.3,1,7,1,1,40,6.4739452,0.6790825639068849
0.01,3,7,1,1,463,6.2183292,0.7033395063242712
0.05,3,7,1,1,96,6.2312222,0.7020399895337734
0.1,3,7,1,1,54,6.1978074,0.7049387840370598
0.3,3,7,1,1,18,6.403886,0.6872339750814696
0.01,5,7,1,1,428,6.2418384,0.7019685166421401
0.05,5,7,1,1,95,6.2589748,0.7016239822390264
0.1,5,7,1,1,71,6.2300182,0.7039527967856711
0.3,5,7,1,1,13,6.3809078,0.6936713353727032
0.01,10,7,1,1,467,6.3251336,0.6992910679694995
0.05,10,7,1,1,130,6.3125356,0.7000579268054005
0.1,10,7,1,1,83,6.3220748,0.6987659781689493
0.3,10,7,1,1,18,6.3838602,0.6933725488971244
